"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr20"	57261116	57264251	3136	"*"	74	16.5621814276744	-0.56033018068609	-28.9714922946848	0.00125470514429109	0.00787764242491622	56083	56156	74	-0.248245839010649	"UC-N"	"hypo"
"2"	"chr20"	20452383	20452807	425	"*"	44	14.2206384270774	-0.737597403334529	-26.7200508685255	0.00125470514429109	0.00787764242491622	17490	17533	44	-0.317094893581556	"UC-N"	"hypo"
"3"	"chr20"	23086235	23086602	368	"*"	29	9.5989284156861	-0.803375286598827	-26.1641170281221	0.00125470514429109	0.00787764242491622	20669	20697	29	-0.359310484562696	"UC-N"	"hypo"
"4"	"chr20"	62740120	62740465	346	"*"	37	11.518947061494	-0.678421909035079	-25.4263611420907	0.00125470514429109	0.00787764242491622	64862	64898	37	-0.31540389902847	"UC-N"	"hypo"
"5"	"chr20"	59007651	59008337	687	"*"	39	10.0977191569911	-0.64361713613811	-25.1151209483651	0.00125470514429109	0.00787764242491622	59456	59494	39	-0.288142883571452	"UC-N"	"hypo"
"6"	"chr20"	62603815	62604149	335	"*"	34	9.81143168713988	-0.679728052777451	-24.6465357916125	0.00125470514429109	0.00787764242491622	64394	64427	34	-0.289648250015574	"UC-N"	"hypo"
"7"	"chr20"	4814931	4815354	424	"*"	33	10.2797231365211	-0.693374736236713	-23.664367697059	0.00125470514429109	0.00787764242491622	8397	8429	33	-0.297065216042723	"UC-N"	"hypo"
"8"	"chr20"	57629807	57630097	291	"*"	32	9.40697640039027	-0.667997053828504	-23.1478563113767	0.00125470514429109	0.00787764242491622	57116	57147	32	-0.334158434055794	"UC-N"	"hypo"
"9"	"chr20"	45097718	45098564	847	"*"	136	20.6436211406903	-0.439634061679105	-23.0833461799235	0.00125470514429109	0.00787764242491622	43681	43816	136	-0.153018328595754	"UC-N"	"hypo"
"10"	"chr20"	19886005	19886512	508	"*"	28	7.11764264116066	0.619478936344305	22.6221292962596	0.00125470514429109	0.00787764242491622	16637	16664	28	0.262755106386229	"UC-N"	"hyper"
"11"	"chr20"	63567508	63568850	1343	"*"	47	18.262040014047	-0.941322790670758	-22.1419900893682	0.00125470514429109	0.00787764242491622	69038	69084	47	-0.418855641851982	"UC-N"	"hypo"
"12"	"chr20"	57672194	57672477	284	"*"	31	9.07624429567568	-0.670716409341568	-22.1057593522414	0.00125470514429109	0.00787764242491622	57250	57280	31	-0.299385038859706	"UC-N"	"hypo"
"13"	"chr20"	20769776	20769995	220	"*"	10	3.87897133128751	-0.847747239016492	-21.3612551688967	0.00125470514429109	0.00787764242491622	17703	17712	10	-0.39005339886279	"UC-N"	"hypo"
"14"	"chr20"	36645768	36646539	772	"*"	25	7.46221974029776	-0.645770256473417	-21.2977643698732	0.00125470514429109	0.00787764242491622	35238	35262	25	-0.27980210475938	"UC-N"	"hypo"
"15"	"chr20"	60055899	60056110	212	"*"	22	6.55509435676868	-0.653590786691541	-21.2350889802216	0.00125470514429109	0.00787764242491622	60774	60795	22	-0.296586314622016	"UC-N"	"hypo"
"16"	"chr20"	36604977	36605126	150	"*"	20	6.35666551337238	-0.708453529965654	-20.8750320417792	0.00125470514429109	0.00787764242491622	35098	35117	20	-0.325815050198889	"UC-N"	"hypo"
"17"	"chr20"	22586184	22586417	234	"*"	40	7.38364604439425	-0.519709637790604	-20.5440273962407	0.00125470514429109	0.00787764242491622	20169	20208	40	-0.234690158896828	"UC-N"	"hypo"
"18"	"chr20"	53740296	53740610	315	"*"	14	4.49373839218825	-0.696523534530936	-20.3824492566358	0.00125470514429109	0.00787764242491622	53962	53975	14	-0.312986302337886	"UC-N"	"hypo"
"19"	"chr20"	22575904	22576975	1072	"*"	23	7.8760611458911	-0.724895884622671	-20.0044999712514	0.00125470514429109	0.00787764242491622	19889	19911	23	-0.33931472452368	"UC-N"	"hypo"
"20"	"chr20"	40969309	40969646	338	"*"	23	4.09695303603547	-0.534693192263361	-19.6975265654361	0.00125470514429109	0.00787764242491622	39959	39981	23	-0.18336041448566	"UC-N"	"hypo"
"21"	"chr20"	56411832	56412487	656	"*"	20	5.47381262291574	-0.606209465625168	-19.387459070294	0.00125470514429109	0.00787764242491622	55141	55160	20	-0.292419770353537	"UC-N"	"hypo"
"22"	"chr20"	1491133	1492268	1136	"*"	26	6.8259630135688	-0.587828360349453	-19.1717658946802	0.00125470514429109	0.00787764242491622	2944	2969	26	-0.266053038267678	"UC-N"	"hypo"
"23"	"chr20"	49279911	49281000	1090	"*"	22	4.31700605346311	-0.473723396602391	-18.0340377963756	0.00125470514429109	0.00787764242491622	50118	50139	22	-0.208069191238238	"UC-N"	"hypo"
"24"	"chr20"	3084572	3084875	304	"*"	34	7.3054687301982	-0.529346270999207	-17.6986609621132	0.00125470514429109	0.00787764242491622	5588	5621	34	-0.23588194990997	"UC-N"	"hypo"
"25"	"chr20"	57390407	57390533	127	"*"	9	4.13853543474013	-1.11037138868799	-17.6803658817328	0.00125470514429109	0.00787764242491622	56783	56791	9	-0.492777874881434	"UC-N"	"hypo"
"26"	"chr20"	33679830	33679948	119	"*"	17	5.49934328808932	-0.754957633172725	-17.3899471863964	0.00125470514429109	0.00787764242491622	29911	29927	17	-0.321068446420126	"UC-N"	"hypo"
"27"	"chr20"	40909556	40909870	315	"*"	24	6.12242663268963	-0.565538308392008	-17.2354226775621	0.00125470514429109	0.00787764242491622	39807	39830	24	-0.234718980957486	"UC-N"	"hypo"
"28"	"chr20"	3712494	3712575	82	"*"	10	3.60152020998188	-0.846639550601142	-17.0955501803924	0.00125470514429109	0.00787764242491622	6803	6812	10	-0.371788453367336	"UC-N"	"hypo"
"29"	"chr20"	17962760	17964028	1269	"*"	21	4.49597927126302	-0.50077905864554	-16.9382966312934	0.00125470514429109	0.00787764242491622	14759	14779	21	-0.225275778138621	"UC-N"	"hypo"
"30"	"chr20"	51798951	51799720	770	"*"	14	2.99843467988059	-0.602156179119346	-16.706692430385	0.00125470514429109	0.00787764242491622	52811	52824	14	-0.272843422596106	"UC-N"	"hypo"
"31"	"chr20"	22569482	22569639	158	"*"	18	4.15873848792646	-0.512884917238437	-16.6991737213005	0.00125470514429109	0.00787764242491622	19859	19876	18	-0.234919915075367	"UC-N"	"hypo"
"32"	"chr20"	56924270	56924681	412	"*"	32	4.87739829421118	-0.371531038048622	-16.6340943742643	0.00125470514429109	0.00787764242491622	55697	55728	32	-0.153668228356389	"UC-N"	"hypo"
"33"	"chr20"	44336292	44336484	193	"*"	26	5.74412909482573	-0.473334615458394	-16.5674052041817	0.00125470514429109	0.00787764242491622	42556	42581	26	-0.208943443455353	"UC-N"	"hypo"
"34"	"chr20"	41329723	41329796	74	"*"	14	4.20429793714917	-0.714313362243673	-15.9517231529324	0.00125470514429109	0.00787764242491622	40413	40426	14	-0.297070826527309	"UC-N"	"hypo"
"35"	"chr20"	24948971	24949411	441	"*"	18	5.52954461515471	-0.688241296778842	-15.852377408101	0.00125470514429109	0.00787764242491622	22204	22221	18	-0.305264958003467	"UC-N"	"hypo"
"36"	"chr20"	63917924	63918101	178	"*"	19	4.09516840787598	-0.554358274262649	-15.6697618732126	0.00125470514429109	0.00787764242491622	70788	70806	19	-0.226120896614505	"UC-N"	"hypo"
"37"	"chr20"	38302992	38304152	1161	"*"	19	5.89724272508751	-0.59279640197968	-15.4400267496194	0.00125470514429109	0.00787764242491622	37482	37500	19	-0.260817789915841	"UC-N"	"hypo"
"38"	"chr20"	21701352	21702324	973	"*"	58	7.10908257300293	-0.351383413557821	-15.3422608135272	0.00125470514429109	0.00787764242491622	19438	19495	58	-0.124897700157481	"UC-N"	"hypo"
"39"	"chr20"	37520611	37521679	1069	"*"	52	9.8720006739006	-0.446450977624697	-15.0724295017154	0.00125470514429109	0.00787764242491622	36673	36724	52	-0.191831124729558	"UC-N"	"hypo"
"40"	"chr20"	21020475	21020639	165	"*"	30	3.20432273465167	-0.348128294066617	-15.0544573527103	0.00125470514429109	0.00787764242491622	17770	17799	30	-0.142552977072832	"UC-N"	"hypo"
"41"	"chr20"	40497870	40498442	573	"*"	10	2.94348994111085	-0.645450578278452	-14.9549228079243	0.00125470514429109	0.00787764242491622	39277	39286	10	-0.292316675079182	"UC-N"	"hypo"
"42"	"chr20"	17571884	17572336	453	"*"	16	3.82974723014697	0.593803093628689	14.5270806723084	0.00125470514429109	0.00787764242491622	14513	14528	16	0.254207829992746	"UC-N"	"hyper"
"43"	"chr20"	62666687	62667901	1215	"*"	48	14.9315322015055	0.662415290335974	14.5261393027813	0.00125470514429109	0.00787764242491622	64627	64674	48	0.296446295697159	"UC-N"	"hyper"
"44"	"chr20"	47317422	47317836	415	"*"	17	3.49416307240223	-0.537419999583513	-14.4624687145821	0.00125470514429109	0.00787764242491622	48699	48715	17	-0.2085551295375	"UC-N"	"hypo"
"45"	"chr20"	62339865	62340054	190	"*"	15	4.05015596672792	-0.687731738859235	-14.4240305653546	0.00125470514429109	0.00787764242491622	63521	63535	15	-0.289296230641411	"UC-N"	"hypo"
"46"	"chr20"	62959466	62959857	392	"*"	26	6.9306345032555	-0.673340431701136	-14.2625120670458	0.00125470514429109	0.00787764242491622	66043	66068	26	-0.254239607108481	"UC-N"	"hypo"
"47"	"chr20"	30565130	30565421	292	"*"	20	3.07558415856558	-0.399107559919362	-13.9996759905381	0.00125470514429109	0.00787764242491622	25533	25552	20	-0.169003444808917	"UC-N"	"hypo"
"48"	"chr20"	44247068	44248393	1326	"*"	23	5.54049611512854	-0.534312385741492	-13.9731762521851	0.00125470514429109	0.00787764242491622	42328	42350	23	-0.235224378982426	"UC-N"	"hypo"
"49"	"chr20"	63448263	63448506	244	"*"	37	9.98222101441521	0.523235003522489	13.9673616360131	0.00125470514429109	0.00787764242491622	68459	68495	37	0.2218651107122	"UC-N"	"hyper"
"50"	"chr20"	44355459	44356349	891	"*"	74	14.5717192294578	0.418084161648453	13.8665343131086	0.00125470514429109	0.00787764242491622	42614	42687	74	0.174455251633389	"UC-N"	"hyper"
"51"	"chr20"	44177302	44177505	204	"*"	19	4.3771744199615	0.532425967036168	13.755392284259	0.00125470514429109	0.00787764242491622	42125	42143	19	0.218405878699929	"UC-N"	"hyper"
"52"	"chr20"	32535347	32535609	263	"*"	12	4.42545858289802	-0.862124479128139	-13.7094727776348	0.00125470514429109	0.00787764242491622	28662	28673	12	-0.402744476544351	"UC-N"	"hypo"
"53"	"chr20"	47242513	47242732	220	"*"	10	3.21661109764915	0.703641017556041	13.6315012337351	0.00125470514429109	0.00787764242491622	48689	48698	10	0.293520357613214	"UC-N"	"hyper"
"54"	"chr20"	15985518	15985805	288	"*"	27	5.2616971989292	-0.490311802418407	-13.6066858572306	0.00125470514429109	0.00787764242491622	13412	13438	27	-0.197516891840417	"UC-N"	"hypo"
"55"	"chr20"	44180836	44180978	143	"*"	12	3.0166663691909	-0.562118706804556	-13.579886815858	0.00125470514429109	0.00787764242491622	42144	42155	12	-0.264089300692531	"UC-N"	"hypo"
"56"	"chr20"	1844922	1845040	119	"*"	7	1.89844548841272	-0.667097051954992	-13.5794600735389	0.00125470514429109	0.00787764242491622	3287	3293	7	-0.296320266675048	"UC-N"	"hypo"
"57"	"chr20"	37316439	37316686	248	"*"	12	3.29175381733169	-0.605342891503619	-13.4432797502297	0.00125470514429109	0.00787764242491622	36368	36379	12	-0.274289438872006	"UC-N"	"hypo"
"58"	"chr20"	62978201	62978337	137	"*"	14	3.62839875944312	-0.62666932658242	-13.2384468638735	0.00125470514429109	0.00787764242491622	66092	66105	14	-0.248270368143625	"UC-N"	"hypo"
"59"	"chr20"	56631834	56632026	193	"*"	6	1.9217770456503	-0.624937625616838	-13.1032468899892	0.00125470514429109	0.00787764242491622	55645	55650	6	-0.314112901713265	"UC-N"	"hypo"
"60"	"chr20"	57697734	57698309	576	"*"	20	5.05468602145177	0.536901689461657	13.0661066794963	0.00125470514429109	0.00787764242491622	57315	57334	20	0.227751821329237	"UC-N"	"hyper"
"61"	"chr20"	51631529	51631639	111	"*"	10	2.03294835302461	-0.649440121825494	-13.0440733949894	0.00125470514429109	0.00787764242491622	52671	52680	10	-0.225257478287867	"UC-N"	"hypo"
"62"	"chr20"	57330015	57330150	136	"*"	15	4.20003202350133	-0.571996230009778	-12.9678029106324	0.00125470514429109	0.00787764242491622	56460	56474	15	-0.289746021926626	"UC-N"	"hypo"
"63"	"chr20"	32764114	32765069	956	"*"	17	4.18702999235403	-0.562721332509394	-12.8111427604887	0.00125470514429109	0.00787764242491622	28840	28856	17	-0.237909468082003	"UC-N"	"hypo"
"64"	"chr20"	63305172	63306212	1041	"*"	11	3.52093664810805	-0.715742603369226	-12.7540407690892	0.00125470514429109	0.00787764242491622	67776	67786	11	-0.289345154699532	"UC-N"	"hypo"
"65"	"chr20"	53875587	53875802	216	"*"	24	3.09592008571823	-0.490582748078209	-12.5156162640255	0.00125470514429109	0.00787764242491622	53978	54001	24	-0.138558873610273	"UC-N"	"hypo"
"66"	"chr20"	62070060	62070244	185	"*"	13	3.5209689866047	0.528805912047264	12.4821312906409	0.00125470514429109	0.00787764242491622	62504	62516	13	0.278292562487249	"UC-N"	"hyper"
"67"	"chr20"	21391446	21391913	468	"*"	45	9.23753253584902	-0.538928054723227	-12.3925588059803	0.00125470514429109	0.00787764242491622	18523	18567	45	-0.224656140254382	"UC-N"	"hypo"
