"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr11"	59555570	59557115	1546	"*"	105	22.8375866954104	-0.611294161358913	-41.8250745590357	0.000431778929188256	0.00186896816034801	75838	75942	105	-0.262348464750401	"UC-N"	"hypo"
"2"	"chr11"	70365104	70365543	440	"*"	40	14.5311692029894	-0.767234939859474	-32.6244987176005	0.000431778929188256	0.00186896816034801	115468	115507	40	-0.354470097649626	"UC-N"	"hypo"
"3"	"chr11"	14905095	14906004	910	"*"	70	19.9723345434526	-0.760480698129058	-31.6049345591885	0.000431778929188256	0.00186896816034801	35324	35393	70	-0.293848186073288	"UC-N"	"hypo"
"4"	"chr11"	111222927	111223279	353	"*"	33	10.4599631179397	-0.748305251386243	-27.6149255768028	0.000431778929188256	0.00186896816034801	152867	152899	33	-0.336820754682372	"UC-N"	"hypo"
"5"	"chr11"	70826578	70826950	373	"*"	55	18.1483623871159	-0.724775230360295	-27.3863889940872	0.000431778929188256	0.00186896816034801	117622	117676	55	-0.31126515706509	"UC-N"	"hypo"
"6"	"chr11"	3626308	3626861	554	"*"	38	12.5597945097949	-0.728061799564256	-26.5526549006584	0.000431778929188256	0.00186896816034801	19454	19491	38	-0.327542743499399	"UC-N"	"hypo"
"7"	"chr11"	66543777	66544066	290	"*"	35	10.7646593818141	-0.747805522540381	-25.9979621551576	0.000431778929188256	0.00186896816034801	100386	100420	35	-0.316544211980035	"UC-N"	"hypo"
"8"	"chr11"	269001	269573	573	"*"	31	9.46953702552901	-0.705128846774768	-25.7993910928527	0.000431778929188256	0.00186896816034801	424	454	31	-0.295629640122928	"UC-N"	"hypo"
"9"	"chr11"	68842861	68843362	502	"*"	33	7.86700886829344	-0.784174892142987	-25.1252161318659	0.000431778929188256	0.00186896816034801	110004	110036	33	-0.298971651298	"UC-N"	"hypo"
"10"	"chr11"	2300541	2302745	2205	"*"	65	19.137644953808	-0.700857287429139	-24.9983500089167	0.000431778929188256	0.00186896816034801	13613	13677	65	-0.309524014374584	"UC-N"	"hypo"
"11"	"chr11"	130401872	130402155	284	"*"	22	7.39624704727221	-0.741929465766322	-24.7020554979975	0.000431778929188256	0.00186896816034801	184008	184029	22	-0.343240259392792	"UC-N"	"hypo"
"12"	"chr11"	8168984	8169167	184	"*"	58	6.06809743458627	-0.40088975469684	-24.6241498485644	0.000431778929188256	0.00186896816034801	26147	26204	58	-0.124333521080556	"UC-N"	"hypo"
"13"	"chr11"	124897824	124898120	297	"*"	21	5.76996486364723	-0.640869795623411	-24.2400158679633	0.000431778929188256	0.00186896816034801	175416	175436	21	-0.282487058110728	"UC-N"	"hypo"
"14"	"chr11"	70845785	70845975	191	"*"	20	6.34153102189921	-0.744904846789762	-23.9806624137907	0.000431778929188256	0.00186896816034801	117699	117718	20	-0.337249506655718	"UC-N"	"hypo"
"15"	"chr11"	1896943	1897385	443	"*"	26	7.98557467806437	-0.672205385053406	-23.6897065094788	0.000431778929188256	0.00186896816034801	11842	11867	26	-0.317311823131631	"UC-N"	"hypo"
"16"	"chr11"	111378895	111379707	813	"*"	51	15.4949421845396	-0.631833876908794	-23.2854625569139	0.000431778929188256	0.00186896816034801	153202	153252	51	-0.311768897036185	"UC-N"	"hypo"
"17"	"chr11"	2868346	2869420	1075	"*"	89	16.1281182987925	-0.392833213157694	-23.166033168444	0.000431778929188256	0.00186896816034801	16517	16605	89	-0.174762465210188	"UC-N"	"hypo"
"18"	"chr11"	114082836	114083475	640	"*"	43	14.5842438653655	-0.725219503886382	-23.0169314169863	0.000431778929188256	0.00186896816034801	157087	157129	43	-0.322715996541666	"UC-N"	"hypo"
"19"	"chr11"	78465103	78465454	352	"*"	33	9.78889779457959	-0.653853899532005	-22.7847775913209	0.000431778929188256	0.00186896816034801	132021	132053	33	-0.272903125490714	"UC-N"	"hypo"
"20"	"chr11"	22432545	22432996	452	"*"	58	9.40865313446878	-0.436111151788046	-22.4905391030469	0.000431778929188256	0.00186896816034801	45032	45089	58	-0.182603799077471	"UC-N"	"hypo"
"21"	"chr11"	16610386	16611158	773	"*"	75	14.6840187784146	-0.447075852006317	-22.2514877866895	0.000431778929188256	0.00186896816034801	36949	37023	75	-0.187352252763492	"UC-N"	"hypo"
"22"	"chr11"	65638883	65641146	2264	"*"	31	11.3598791708884	-0.781018265171043	-20.9301890294505	0.000431778929188256	0.00186896816034801	95868	95898	31	-0.351705405038596	"UC-N"	"hypo"
"23"	"chr11"	64060165	64060788	624	"*"	64	13.9537575099143	-0.687078782972846	-20.8784568904033	0.000431778929188256	0.00186896816034801	87646	87709	64	-0.286494875383301	"UC-N"	"hypo"
"24"	"chr11"	134471390	134471619	230	"*"	35	9.62861508059956	-0.578062211789302	-20.7642369253755	0.000431778929188256	0.00186896816034801	191114	191148	35	-0.276076806466393	"UC-N"	"hypo"
"25"	"chr11"	64360245	64360405	161	"*"	26	7.9608028926868	-0.819174508005056	-20.727334035243	0.000431778929188256	0.00186896816034801	89727	89752	26	-0.373136237414526	"UC-N"	"hypo"
"26"	"chr11"	96254167	96254373	207	"*"	12	4.40958097903121	-0.842902884348567	-20.2705937914569	0.000431778929188256	0.00186896816034801	144596	144607	12	-0.368793065524549	"UC-N"	"hypo"
"27"	"chr11"	33891523	33893827	2305	"*"	41	10.8317678225082	-0.595688941139653	-20.2702410086856	0.000431778929188256	0.00186896816034801	54019	54059	41	-0.261913409220466	"UC-N"	"hypo"
"28"	"chr11"	65893990	65894100	111	"*"	19	8.82716206729579	-1.09115758915665	-20.2190804894157	0.000431778929188256	0.00186896816034801	97414	97432	19	-0.452098141840099	"UC-N"	"hypo"
"29"	"chr11"	95232131	95232447	317	"*"	49	8.89046827092107	-0.510351554690885	-20.16235996044	0.000431778929188256	0.00186896816034801	143879	143927	49	-0.177687932591349	"UC-N"	"hypo"
"30"	"chr11"	71998791	71998933	143	"*"	12	3.37690837284936	-0.760154638330724	-20.0036253350716	0.000431778929188256	0.00186896816034801	121056	121067	12	-0.352243838318006	"UC-N"	"hypo"
"31"	"chr11"	46360994	46362375	1382	"*"	41	12.0617194107143	-0.716283570689027	-19.9946131553598	0.000431778929188256	0.00186896816034801	64933	64973	41	-0.296418532097786	"UC-N"	"hypo"
"32"	"chr11"	20208586	20209017	432	"*"	33	6.15991192604019	-0.446049953598898	-19.8242633826805	0.000431778929188256	0.00186896816034801	43470	43502	33	-0.183407775331531	"UC-N"	"hypo"
"33"	"chr11"	69889884	69890108	225	"*"	18	5.72505019835358	-0.77194516504433	-19.7899360586003	0.000431778929188256	0.00186896816034801	114089	114106	18	-0.335373991228322	"UC-N"	"hypo"
"34"	"chr11"	331032	331282	251	"*"	23	6.14055435217951	-0.635133834627823	-19.5864129492061	0.000431778929188256	0.00186896816034801	1067	1089	23	-0.268712032780344	"UC-N"	"hypo"
"35"	"chr11"	70804298	70804451	154	"*"	20	6.44527025426527	-0.714175412816832	-19.4213877984351	0.000431778929188256	0.00186896816034801	117511	117530	20	-0.297533660655638	"UC-N"	"hypo"
"36"	"chr11"	1659561	1659700	140	"*"	18	6.45052959610145	-0.728933954231762	-19.3523154273204	0.000431778929188256	0.00186896816034801	10808	10825	18	-0.337192341757225	"UC-N"	"hypo"
"37"	"chr11"	76637599	76637794	196	"*"	18	6.46995766329528	-0.770957017290339	-19.2479364085703	0.000431778929188256	0.00186896816034801	129034	129051	18	-0.352998263066446	"UC-N"	"hypo"
"38"	"chr11"	1852856	1853240	385	"*"	23	9.68364122281932	-0.950830624344903	-19.218658098031	0.000431778929188256	0.00186896816034801	11667	11689	23	-0.412417036862145	"UC-N"	"hypo"
"39"	"chr11"	64207300	64207635	336	"*"	40	14.1314163042976	-0.78339635453128	-19.2004438233894	0.000431778929188256	0.00186896816034801	88413	88452	40	-0.351563816385203	"UC-N"	"hypo"
"40"	"chr11"	36400906	36401195	290	"*"	22	6.61057920368669	-0.69103424489045	-19.0457743088708	0.000431778929188256	0.00186896816034801	57227	57248	22	-0.315047366379402	"UC-N"	"hypo"
"41"	"chr11"	118883571	118884023	453	"*"	26	6.80382295165308	-0.638049419287539	-19.0123708616686	0.000431778929188256	0.00186896816034801	164176	164201	26	-0.27706962124451	"UC-N"	"hypo"
