"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr14"	54219053	54220616	1564	"*"	111	34.3437238599918	-0.682124544789284	-41.4669818609941	0.00131233595800525	0.00522965879265092	34823	34933	111	-0.311779757671703	"UC-N"	"hypo"
"2"	"chr14"	24171712	24172624	913	"*"	82	27.2183586969376	-0.781474613680535	-33.7542462121379	0.00131233595800525	0.00522965879265092	10706	10787	82	-0.335143151873695	"UC-N"	"hypo"
"3"	"chr14"	37622078	37622989	912	"*"	156	44.3854824699951	-0.603747024693821	-33.1397241658286	0.00131233595800525	0.00522965879265092	23060	23215	156	-0.270842712595511	"UC-N"	"hypo"
"4"	"chr14"	100824233	100825791	1559	"*"	139	28.8320542625751	-0.50790350750257	-29.8269105722525	0.00131233595800525	0.00522965879265092	94737	94875	139	-0.217906420740809	"UC-N"	"hypo"
"5"	"chr14"	64541860	64542755	896	"*"	88	25.9963455922154	-0.670386476374703	-29.048941084761	0.00131233595800525	0.00522965879265092	48625	48712	88	-0.279672474239939	"UC-N"	"hypo"
"6"	"chr14"	71168394	71168720	327	"*"	37	11.5492194613775	-0.791956542028877	-28.8707571650513	0.00131233595800525	0.00522965879265092	57547	57583	37	-0.320136105933197	"UC-N"	"hypo"
"7"	"chr14"	101442480	101442745	266	"*"	39	11.9755746224159	-0.709528084002505	-28.0590741117358	0.00131233595800525	0.00522965879265092	97773	97811	39	-0.311490903602222	"UC-N"	"hypo"
"8"	"chr14"	102901090	102901522	433	"*"	46	13.5887190735241	-0.700541084684729	-27.7496801656523	0.00131233595800525	0.00522965879265092	102523	102568	46	-0.311208146116939	"UC-N"	"hypo"
"9"	"chr14"	99245394	99247130	1737	"*"	37	13.8619860502714	-0.867591659328841	-27.4950719207765	0.00131233595800525	0.00522965879265092	90413	90449	37	-0.362571371461415	"UC-N"	"hypo"
"10"	"chr14"	92704275	92704724	450	"*"	36	10.4938548549419	-0.660000872213274	-26.3169109057076	0.00131233595800525	0.00522965879265092	81056	81091	36	-0.29555123634281	"UC-N"	"hypo"
"11"	"chr14"	38256098	38256565	468	"*"	39	8.64683841174489	-0.618664172693018	-26.271645328348	0.00131233595800525	0.00522965879265092	23687	23725	39	-0.289391778966156	"UC-N"	"hypo"
"12"	"chr14"	36583882	36585344	1463	"*"	89	22.2210089721401	-0.559352220666547	-25.2315690922405	0.00131233595800525	0.00522965879265092	20924	21012	89	-0.240764523015793	"UC-N"	"hypo"
"13"	"chr14"	75333979	75334351	373	"*"	40	18.6028732755808	-1.02020350223567	-25.1993947176993	0.00131233595800525	0.00522965879265092	65020	65059	40	-0.455849404002901	"UC-N"	"hypo"
"14"	"chr14"	100065255	100066460	1206	"*"	22	8.0299762456446	-0.789550198439162	-23.6092288235736	0.00131233595800525	0.00522965879265092	92516	92537	22	-0.370026365097744	"UC-N"	"hypo"
"15"	"chr14"	101456413	101457030	618	"*"	46	11.0574682519958	-0.53529856650236	-23.0361398796424	0.00131233595800525	0.00522965879265092	97830	97875	46	-0.239026415585759	"UC-N"	"hypo"
"16"	"chr14"	73270251	73270425	175	"*"	38	12.8502138157217	-0.761987384406018	-22.8227008507104	0.00131233595800525	0.00522965879265092	59737	59774	38	-0.313727864349979	"UC-N"	"hypo"
"17"	"chr14"	20625420	20625967	548	"*"	42	8.71952081957399	-0.566897152331462	-22.7835802993521	0.00131233595800525	0.00522965879265092	2050	2091	42	-0.230568479120845	"UC-N"	"hypo"
"18"	"chr14"	97458658	97459072	415	"*"	42	12.1668020295327	-0.689637896316315	-22.2616760729939	0.00131233595800525	0.00522965879265092	89507	89548	42	-0.308066929999099	"UC-N"	"hypo"
"19"	"chr14"	20996844	20999344	2501	"*"	36	8.69538932607018	0.554414161295931	21.6997545181596	0.00131233595800525	0.00522965879265092	3435	3470	36	0.231510091201527	"UC-N"	"hyper"
"20"	"chr14"	99262554	99262784	231	"*"	21	6.44053175550112	-0.702644173130798	-21.4056748215819	0.00131233595800525	0.00522965879265092	90493	90513	21	-0.31362801528724	"UC-N"	"hypo"
"21"	"chr14"	38210094	38211776	1683	"*"	86	21.4475219859313	-0.557349101405516	-21.2137099082751	0.00131233595800525	0.00522965879265092	23501	23586	86	-0.237427160239388	"UC-N"	"hypo"
"22"	"chr14"	36654401	36654916	516	"*"	57	10.635402058334	-0.447357725184201	-21.134531633006	0.00131233595800525	0.00522965879265092	21184	21240	57	-0.202012975152717	"UC-N"	"hypo"
"23"	"chr14"	73712210	73713295	1086	"*"	45	12.0670509172158	-0.595963427517149	-20.7499557353634	0.00131233595800525	0.00522965879265092	60851	60895	45	-0.282517378952799	"UC-N"	"hypo"
"24"	"chr14"	50363030	50363284	255	"*"	18	5.75477343598707	-0.785729628553802	-20.7274653218646	0.00131233595800525	0.00522965879265092	29979	29996	18	-0.336043558567712	"UC-N"	"hypo"
