"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr22"	16602472	16603067	596	"*"	87	15.7553552503394	-0.538045443264729	-26.5742261573919	0.00191938579654511	0.00650010484040065	1477	1563	87	-0.186008284329001	"UC-N"	"hypo"
"2"	"chr22"	50085231	50085982	752	"*"	55	14.3953825542494	-0.602547184585067	-24.9709773529876	0.00191938579654511	0.00650010484040065	53140	53194	55	-0.272256644655622	"UC-N"	"hypo"
"3"	"chr22"	30080238	30080631	394	"*"	53	15.0839886312646	-0.590937658170978	-22.5488320076862	0.00191938579654511	0.00650010484040065	20203	20255	53	-0.279454213764744	"UC-N"	"hypo"
"4"	"chr22"	19891567	19892662	1096	"*"	70	14.3323913761795	-0.526061112531856	-22.1592309212772	0.00191938579654511	0.00650010484040065	6266	6335	70	-0.224761701001932	"UC-N"	"hypo"
"5"	"chr22"	43996430	43996650	221	"*"	35	10.8912449766735	-0.665081515678142	-21.5035210404193	0.00191938579654511	0.00650010484040065	42417	42451	35	-0.299836787316859	"UC-N"	"hypo"
"6"	"chr22"	23580123	23581472	1350	"*"	28	9.01236760495405	-0.702343039681834	-21.2884188363531	0.00191938579654511	0.00650010484040065	12539	12566	28	-0.316138961851903	"UC-N"	"hypo"
"7"	"chr22"	44180989	44182103	1115	"*"	29	8.01324029327461	-0.676769816990779	-20.7646453384474	0.00191938579654511	0.00650010484040065	42689	42717	29	-0.289201265759435	"UC-N"	"hypo"
"8"	"chr22"	49925493	49925616	124	"*"	11	5.25087089537283	-1.15448281404935	-20.742178550828	0.00191938579654511	0.00650010484040065	52489	52499	11	-0.481353317546927	"UC-N"	"hypo"
"9"	"chr22"	41217572	41217787	216	"*"	21	5.73721947603948	-0.671500573559012	-19.1851066574033	0.00191938579654511	0.00650010484040065	36309	36329	21	-0.28498764194241	"UC-N"	"hypo"
"10"	"chr22"	23457017	23457383	367	"*"	31	9.95420753097686	-0.765380437281562	-18.874658663564	0.00191938579654511	0.00650010484040065	12287	12317	31	-0.327046290796155	"UC-N"	"hypo"
"11"	"chr22"	24427421	24428394	974	"*"	25	7.18992197157147	-0.661190256476093	-17.9542561465469	0.00191938579654511	0.00650010484040065	14160	14184	25	-0.303019119169047	"UC-N"	"hypo"
"12"	"chr22"	50192268	50192714	447	"*"	17	5.55911532196702	-0.750071538656694	-17.0839626447978	0.00191938579654511	0.00650010484040065	53546	53562	17	-0.360686457791176	"UC-N"	"hypo"
"13"	"chr22"	49704467	49704764	298	"*"	25	6.16913767779139	-0.595849140463959	-17.0233527966772	0.00191938579654511	0.00650010484040065	51535	51559	25	-0.264833538838395	"UC-N"	"hypo"
"14"	"chr22"	29167606	29167856	251	"*"	11	4.15995124856435	-0.83607704788444	-16.722775329087	0.00191938579654511	0.00650010484040065	18606	18616	11	-0.388805298802479	"UC-N"	"hypo"
"15"	"chr22"	50044596	50045150	555	"*"	41	12.2919773811613	-0.688584761733545	-16.6819586485526	0.00191938579654511	0.00650010484040065	52990	53030	41	-0.312046551759176	"UC-N"	"hypo"
"16"	"chr22"	46085835	46086227	393	"*"	40	12.1665486617339	0.671401320477623	16.5816993769077	0.00191938579654511	0.00650010484040065	45859	45898	40	0.2706433335971	"UC-N"	"hyper"
"17"	"chr22"	46074041	46074358	318	"*"	24	6.84800379008082	0.684330990580342	15.9621587847455	0.00191938579654511	0.00650010484040065	45702	45725	24	0.278323572430601	"UC-N"	"hyper"
"18"	"chr22"	16609596	16610334	739	"*"	28	5.44122599871592	-0.561330933597724	-15.8525808253022	0.00191938579654511	0.00650010484040065	1581	1608	28	-0.20510816088015	"UC-N"	"hypo"
"19"	"chr22"	46378225	46378409	185	"*"	16	5.09358979110114	0.744036693547354	15.8205547223998	0.00191938579654511	0.00650010484040065	46879	46894	16	0.321095622131635	"UC-N"	"hyper"
"20"	"chr22"	36913445	36913973	529	"*"	16	4.1425198738605	-0.579328011765264	-15.2236427202633	0.00191938579654511	0.00650010484040065	27524	27539	16	-0.243994246066842	"UC-N"	"hypo"
"21"	"chr22"	23763488	23763630	143	"*"	15	5.54074612402048	-0.827262206993878	-15.1558835740911	0.00191938579654511	0.00650010484040065	12865	12879	15	-0.352990720421855	"UC-N"	"hypo"
"22"	"chr22"	37149842	37150252	411	"*"	17	5.51350526590558	-0.721896132616882	-14.9799965329034	0.00191938579654511	0.00650010484040065	27849	27865	17	-0.304795200944705	"UC-N"	"hypo"
"23"	"chr22"	41418182	41418268	87	"*"	6	2.47436628825265	0.879886505918617	14.961284517536	0.00191938579654511	0.00650010484040065	36904	36909	6	0.389167863160477	"UC-N"	"hyper"
"24"	"chr22"	46268505	46268615	111	"*"	15	4.56628226409236	0.703797542711399	14.7219558792102	0.00191938579654511	0.00650010484040065	46349	46363	15	0.316794753025517	"UC-N"	"hyper"
"25"	"chr22"	21632653	21632750	98	"*"	9	2.58253210319824	-0.628882711662156	-14.6349378030621	0.00191938579654511	0.00650010484040065	10017	10025	9	-0.288013482578013	"UC-N"	"hypo"
"26"	"chr22"	38318267	38318545	279	"*"	22	3.02207669752686	0.366258952780918	14.5420032764097	0.00191938579654511	0.00650010484040065	31007	31028	22	0.146911894166343	"UC-N"	"hyper"
"27"	"chr22"	30265961	30267913	1953	"*"	42	13.9537689635826	-0.788145576408738	-14.4453477989514	0.00191938579654511	0.00650010484040065	20403	20444	42	-0.342710614561634	"UC-N"	"hypo"
"28"	"chr22"	44729406	44729847	442	"*"	38	7.63135860391085	-0.514976681759652	-14.3349266070907	0.00191938579654511	0.00650010484040065	43166	43203	38	-0.219005650522154	"UC-N"	"hypo"
