"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr4"	188031873	188032905	1033	"*"	80	26.5118545817695	-0.719408331609411	-41.5124271320177	0.000801282051282051	0.00316752291030269	169505	169584	80	-0.341469236458575	"UC-N"	"hypo"
"2"	"chr4"	13537043	13541496	4454	"*"	231	54.5788767906242	-0.521938195371366	-38.3735634959176	0.000801282051282051	0.00316752291030269	44052	44282	231	-0.2356350970674	"UC-N"	"hypo"
"3"	"chr4"	4763522	4763723	202	"*"	30	11.7067065034025	-0.869040977735488	-31.6341516193928	0.000801282051282051	0.00316752291030269	25494	25523	30	-0.375433301540065	"UC-N"	"hypo"
"4"	"chr4"	185587515	185587984	470	"*"	45	16.4258973655417	-0.799537104578775	-31.6254285550658	0.000801282051282051	0.00316752291030269	164360	164404	45	-0.365925853964931	"UC-N"	"hypo"
"5"	"chr4"	158170600	158171356	757	"*"	67	21.4751505555791	-0.698824290050398	-30.3519990066419	0.000801282051282051	0.00316752291030269	142920	142986	67	-0.314369552863346	"UC-N"	"hypo"
"6"	"chr4"	77193539	77193749	211	"*"	19	8.51952728738175	-1.00277977922535	-29.3388900714505	0.000801282051282051	0.00316752291030269	85741	85759	19	-0.454890665126449	"UC-N"	"hypo"
"7"	"chr4"	153488697	153488952	256	"*"	33	13.6749869885292	-0.879388561549493	-28.7562576020562	0.000801282051282051	0.00316752291030269	139088	139120	33	-0.38824699062178	"UC-N"	"hypo"
"8"	"chr4"	185638155	185639250	1096	"*"	69	21.8353380659539	-0.736672724920725	-28.2990638498436	0.000801282051282051	0.00316752291030269	164488	164556	69	-0.326082766511928	"UC-N"	"hypo"
"9"	"chr4"	173508097	173511421	3325	"*"	122	32.4606816596444	-0.641920271480869	-27.3133382539603	0.000801282051282051	0.00316752291030269	151960	152081	122	-0.265654149559503	"UC-N"	"hypo"
"10"	"chr4"	99816664	99817066	403	"*"	14	6.30348199583188	-0.987484961787541	-27.2411284546278	0.000801282051282051	0.00316752291030269	101281	101294	14	-0.447743947160169	"UC-N"	"hypo"
"11"	"chr4"	73998397	73998871	475	"*"	63	19.2527096373916	-0.665209640960712	-27.1016563905318	0.000801282051282051	0.00316752291030269	81882	81944	63	-0.268699080504785	"UC-N"	"hypo"
"12"	"chr4"	164977392	164977902	511	"*"	37	11.3665621844186	-0.706240197145184	-26.5495266975954	0.000801282051282051	0.00316752291030269	146677	146713	37	-0.317990449408941	"UC-N"	"hypo"
"13"	"chr4"	83113143	83113358	216	"*"	23	9.03117594813355	-0.882201183348946	-26.4949785729057	0.000801282051282051	0.00316752291030269	91236	91258	23	-0.378406515126889	"UC-N"	"hypo"
"14"	"chr4"	28116257	28116782	526	"*"	31	8.86485666550491	-0.667336345735769	-26.1392285842035	0.000801282051282051	0.00316752291030269	54766	54796	31	-0.300554240660666	"UC-N"	"hypo"
"15"	"chr4"	153222479	153223654	1176	"*"	97	20.2618801834507	-0.577816864428571	-24.0330429552822	0.000801282051282051	0.00316752291030269	138393	138489	97	-0.226362774608254	"UC-N"	"hypo"
"16"	"chr4"	186298150	186298551	402	"*"	48	16.9633873642633	-0.800446862710458	-23.9376750395783	0.000801282051282051	0.00316752291030269	165756	165803	48	-0.369602033419329	"UC-N"	"hypo"
"17"	"chr4"	173500160	173501701	1542	"*"	110	25.5763517448138	-0.509309828168824	-23.5005076325579	0.000801282051282051	0.00316752291030269	151753	151862	110	-0.225994531285097	"UC-N"	"hypo"
"18"	"chr4"	52076888	52077101	214	"*"	38	9.34957415940695	-0.552586706589573	-23.2610128097125	0.000801282051282051	0.00316752291030269	68725	68762	38	-0.247858926255289	"UC-N"	"hypo"
"19"	"chr4"	139735553	139736371	819	"*"	65	19.5098869138741	-0.78918521367869	-22.8064149561165	0.000801282051282051	0.00316752291030269	127892	127956	65	-0.327778018829081	"UC-N"	"hypo"
"20"	"chr4"	141332546	141333207	662	"*"	50	8.09831989471382	-0.523353357913087	-22.4433095783944	0.000801282051282051	0.00316752291030269	130228	130277	50	-0.218987991165154	"UC-N"	"hypo"
"21"	"chr4"	7650208	7650402	195	"*"	28	7.71907897114342	-0.759172211659586	-22.412562933123	0.000801282051282051	0.00316752291030269	34029	34056	28	-0.350710495095817	"UC-N"	"hypo"
"22"	"chr4"	146243582	146243803	222	"*"	22	7.17498857570498	-0.684913502157311	-22.2352399458972	0.000801282051282051	0.00316752291030269	133590	133611	22	-0.31042065967019	"UC-N"	"hypo"
"23"	"chr4"	187995913	187997098	1186	"*"	33	9.07913574830452	-0.655853528135015	-21.8905862057612	0.000801282051282051	0.00316752291030269	169410	169442	33	-0.292467797315601	"UC-N"	"hypo"
"24"	"chr4"	141604645	141605027	383	"*"	17	5.95330719121861	-0.762063794082038	-21.6402151626703	0.000801282051282051	0.00316752291030269	130368	130384	17	-0.336421224162142	"UC-N"	"hypo"
"25"	"chr4"	8228962	8229167	206	"*"	19	6.14998785611257	-0.747837026577244	-21.5241535216138	0.000801282051282051	0.00316752291030269	36779	36797	19	-0.3449521967457	"UC-N"	"hypo"
"26"	"chr4"	386046	386741	696	"*"	94	16.2186020380087	-0.396801378617601	-21.4274020145144	0.000801282051282051	0.00316752291030269	910	1003	94	-0.171662062483757	"UC-N"	"hypo"
"27"	"chr4"	3202243	3203093	851	"*"	20	5.82629898832248	-0.676317621237477	-21.3467661447946	0.000801282051282051	0.00316752291030269	18237	18256	20	-0.303989099900938	"UC-N"	"hypo"
"28"	"chr4"	110641322	110641977	656	"*"	34	8.13463389261536	-0.538340405786039	-21.3209411317942	0.000801282051282051	0.00316752291030269	110147	110180	34	-0.231542202027753	"UC-N"	"hypo"
"29"	"chr4"	3369746	3370397	652	"*"	42	9.20944375249616	-0.549729464369941	-21.2407610487706	0.000801282051282051	0.00316752291030269	19412	19453	42	-0.232291867508238	"UC-N"	"hypo"
"30"	"chr4"	146640138	146640849	712	"*"	94	12.8585241771121	-0.381378472612871	-21.0839994087956	0.000801282051282051	0.00316752291030269	134108	134201	94	-0.13455919126551	"UC-N"	"hypo"
"31"	"chr4"	3879747	3880058	312	"*"	44	6.35648505857541	-0.488264380485774	-21.0383357818657	0.000801282051282051	0.00316752291030269	23012	23055	44	-0.161872380962042	"UC-N"	"hypo"
"32"	"chr4"	57194371	57194607	237	"*"	18	4.4154434002958	-0.757493431071333	-20.7528633102418	0.000801282051282051	0.00316752291030269	75597	75614	18	-0.329131624136786	"UC-N"	"hypo"
"33"	"chr4"	55819679	55819863	185	"*"	24	5.54491160297173	-0.541479267043642	-20.6662836453618	0.000801282051282051	0.00316752291030269	73161	73184	24	-0.2468555659716	"UC-N"	"hypo"
"34"	"chr4"	184097177	184097615	439	"*"	56	9.63615208487962	-0.365436425147843	-20.5904518714045	0.000801282051282051	0.00316752291030269	160561	160616	56	-0.169688569800509	"UC-N"	"hypo"
"35"	"chr4"	184268069	184268251	183	"*"	21	8.68671983152186	-0.979348506425849	-20.522644335962	0.000801282051282051	0.00316752291030269	160790	160810	21	-0.424837817182225	"UC-N"	"hypo"
"36"	"chr4"	185504431	185504632	202	"*"	24	7.84173474228523	0.693993807513446	20.2665725271785	0.000801282051282051	0.00316752291030269	164107	164130	24	0.312135580352221	"UC-N"	"hyper"
"37"	"chr4"	114147575	114147866	292	"*"	32	9.62128112077253	-0.611984688705114	-19.9890591592268	0.000801282051282051	0.00316752291030269	112851	112882	32	-0.284481838984055	"UC-N"	"hypo"
