"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr17"	17391963	17392406	444	"*"	37	12.7479749303002	-0.764153319218383	-33.0142060406061	0.0007097232079489	0.0048637903255645	45521	45557	37	-0.324520154084469	"UC-N"	"hypo"
"2"	"chr17"	48592354	48594053	1700	"*"	100	31.3447074797154	-0.747583653723787	-32.3901106059575	0.0007097232079489	0.0048637903255645	108211	108310	100	-0.3105531860804	"UC-N"	"hypo"
"3"	"chr17"	42783947	42785255	1309	"*"	94	29.2760405540204	-0.694296919938055	-32.1881516773841	0.0007097232079489	0.0048637903255645	91551	91644	94	-0.303133906599655	"UC-N"	"hypo"
"4"	"chr17"	80761427	80761868	442	"*"	30	8.91379901642961	-0.694005544799579	-29.3386854023779	0.0007097232079489	0.0048637903255645	172338	172367	30	-0.29500959155392	"UC-N"	"hypo"
"5"	"chr17"	81284980	81285910	931	"*"	67	19.8273204359561	-0.692343002459761	-28.8358046550625	0.0007097232079489	0.0048637903255645	178322	178388	67	-0.300842076208163	"UC-N"	"hypo"
"6"	"chr17"	82985975	82986450	476	"*"	35	10.941040072587	-0.734729863713073	-28.3096582810837	0.0007097232079489	0.0048637903255645	193372	193406	35	-0.324284980916987	"UC-N"	"hypo"
"7"	"chr17"	35089983	35090170	188	"*"	18	7.72885375468377	-0.966351786277964	-27.6518216886399	0.0007097232079489	0.0048637903255645	71145	71162	18	-0.434839197333169	"UC-N"	"hypo"
"8"	"chr17"	66791179	66791722	544	"*"	36	11.9825217892195	-0.716207454613483	-27.1137926420531	0.0007097232079489	0.0048637903255645	136488	136523	36	-0.325960895936562	"UC-N"	"hypo"
"9"	"chr17"	61455688	61459151	3464	"*"	91	26.5100118393926	-0.654775358676143	-27.0827415929381	0.0007097232079489	0.0048637903255645	128344	128434	91	-0.281525722391165	"UC-N"	"hypo"
"10"	"chr17"	82400876	82401069	194	"*"	26	12.5822148545384	-1.09094267678848	-26.9994220198037	0.0007097232079489	0.0048637903255645	186917	186942	26	-0.455724358123246	"UC-N"	"hypo"
"11"	"chr17"	4785221	4786361	1141	"*"	87	15.487433666523	-0.498230971972746	-26.7216610308369	0.0007097232079489	0.0048637903255645	18573	18659	87	-0.185309235216372	"UC-N"	"hypo"
"12"	"chr17"	50781275	50781577	303	"*"	70	18.9248897101306	-0.561178208435974	-26.4905322723557	0.0007097232079489	0.0048637903255645	116558	116627	70	-0.242895059606796	"UC-N"	"hypo"
"13"	"chr17"	20073081	20073924	844	"*"	27	7.6111076623217	-0.637701482352346	-24.9258817284846	0.0007097232079489	0.0048637903255645	52173	52199	27	-0.283373947024509	"UC-N"	"hypo"
"14"	"chr17"	48596443	48597179	737	"*"	62	19.1850815033448	-0.750747625780353	-24.8493784269697	0.0007097232079489	0.0048637903255645	108389	108450	62	-0.322800022006999	"UC-N"	"hypo"
"15"	"chr17"	69581491	69581751	261	"*"	15	5.2479972833695	-0.828708717645756	-24.7632430127312	0.0007097232079489	0.0048637903255645	140329	140343	15	-0.350847413130779	"UC-N"	"hypo"
"16"	"chr17"	42337495	42337782	288	"*"	26	6.19775090735556	-0.528994670637147	-24.0741416410831	0.0007097232079489	0.0048637903255645	89389	89414	26	-0.245962854799483	"UC-N"	"hypo"
"17"	"chr17"	57136202	57136360	159	"*"	20	7.18550154169139	-0.767350935825185	-23.8940982930446	0.0007097232079489	0.0048637903255645	121289	121308	20	-0.348351326900083	"UC-N"	"hypo"
"18"	"chr17"	82871110	82871779	670	"*"	37	7.38136589681779	-0.617516279730207	-23.8056673306691	0.0007097232079489	0.0048637903255645	191157	191193	37	-0.25136453293558	"UC-N"	"hypo"
"19"	"chr17"	2935768	2935983	216	"*"	25	8.97553324121162	-0.777357631539244	-23.7531423411957	0.0007097232079489	0.0048637903255645	12858	12882	25	-0.360120988886438	"UC-N"	"hypo"
"20"	"chr17"	78592472	78592684	213	"*"	29	8.82458074357697	-0.739159468500752	-23.7445297647027	0.0007097232079489	0.0048637903255645	161143	161171	29	-0.293617533154955	"UC-N"	"hypo"
"21"	"chr17"	81453079	81453453	375	"*"	50	14.4471930230542	-0.700975681211151	-23.4536348325963	0.0007097232079489	0.0048637903255645	179617	179666	50	-0.276057810260611	"UC-N"	"hypo"
"22"	"chr17"	413293	414272	980	"*"	56	16.3021507870646	-0.722457577939964	-23.4457098104647	0.0007097232079489	0.0048637903255645	1852	1907	56	-0.306559674855481	"UC-N"	"hypo"
"23"	"chr17"	74446794	74447087	294	"*"	41	12.6601922861985	-0.724041683627736	-23.4091956848231	0.0007097232079489	0.0048637903255645	145280	145320	41	-0.314453744279424	"UC-N"	"hypo"
"24"	"chr17"	79942233	79943225	993	"*"	48	16.8165396447157	-0.798368260104723	-23.3466058854151	0.0007097232079489	0.0048637903255645	166874	166921	48	-0.328056583902396	"UC-N"	"hypo"
"25"	"chr17"	80877040	80877717	678	"*"	32	8.69110304161304	-0.646521956111486	-23.2385365421788	0.0007097232079489	0.0048637903255645	173772	173803	32	-0.284321126190943	"UC-N"	"hypo"
"26"	"chr17"	80780365	80781606	1242	"*"	32	8.19767300011869	-0.616051551813245	-22.9110398797872	0.0007097232079489	0.0048637903255645	172517	172548	32	-0.280012650697717	"UC-N"	"hypo"
"27"	"chr17"	7133505	7133790	286	"*"	27	8.66754228344689	-0.750559101061964	-22.9000306744838	0.0007097232079489	0.0048637903255645	24097	24123	27	-0.331126167075935	"UC-N"	"hypo"
"28"	"chr17"	47852245	47852626	382	"*"	34	9.62099248646389	-0.687942497417713	-22.3097063634483	0.0007097232079489	0.0048637903255645	105456	105489	34	-0.287118315434312	"UC-N"	"hypo"
"29"	"chr17"	58328488	58329906	1419	"*"	20	7.68451619810555	-0.786044397019052	-22.1711887474801	0.0007097232079489	0.0048637903255645	123638	123657	20	-0.366250981784552	"UC-N"	"hypo"
"30"	"chr17"	77475024	77475410	387	"*"	18	5.74678200584521	-0.817387638827122	-21.9452152220853	0.0007097232079489	0.0048637903255645	157170	157187	18	-0.363480217968981	"UC-N"	"hypo"
"31"	"chr17"	30378129	30378398	270	"*"	27	5.51372407520277	-0.498347597863031	-21.8628223532628	0.0007097232079489	0.0048637903255645	65356	65382	27	-0.199318209364792	"UC-N"	"hypo"
"32"	"chr17"	334101	335043	943	"*"	42	9.55726019893958	-0.513919364249552	-21.8034413902216	0.0007097232079489	0.0048637903255645	1328	1369	42	-0.220035920889617	"UC-N"	"hypo"
"33"	"chr17"	1650121	1650799	679	"*"	28	6.53047400691453	0.584647821159499	21.7898796690131	0.0007097232079489	0.0048637903255645	8909	8936	28	0.250901872147778	"UC-N"	"hyper"
