"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr13"	105139501	105140156	656	"*"	28	9.1509016305629	-0.739690241475299	-31.3335767430936	0.0029585798816568	0.0141053421118427	73366	73393	28	-0.325286698648454	"UC-N"	"hypo"
"2"	"chr13"	35477732	35479421	1690	"*"	105	24.7472370419018	-0.544160467973559	-30.6857550574472	0.0029585798816568	0.0141053421118427	26145	26249	105	-0.231199584786734	"UC-N"	"hypo"
"3"	"chr13"	106493559	106493958	400	"*"	28	10.0479778801018	-0.873165819280769	-29.5669712934064	0.0029585798816568	0.0141053421118427	74020	74047	28	-0.395586072246285	"UC-N"	"hypo"
"4"	"chr13"	46181938	46183300	1363	"*"	25	7.9148740482245	-0.632460536681255	-28.852415720413	0.0029585798816568	0.0141053421118427	36943	36967	25	-0.316675548745901	"UC-N"	"hypo"
"5"	"chr13"	51065910	51066934	1025	"*"	42	13.0644160553786	-0.691523839720347	-28.0925262630533	0.0029585798816568	0.0141053421118427	42488	42529	42	-0.286166302799469	"UC-N"	"hypo"
"6"	"chr13"	36431420	36432504	1085	"*"	80	16.377432306715	-0.638436237125366	-27.1037418863114	0.0029585798816568	0.0141053421118427	27182	27261	80	-0.211759259145354	"UC-N"	"hypo"
"7"	"chr13"	99432751	99433201	451	"*"	34	10.6454181221911	-0.759471427733923	-26.8685060741996	0.0029585798816568	0.0141053421118427	67508	67541	34	-0.314728994998902	"UC-N"	"hypo"
"8"	"chr13"	50132604	50133461	858	"*"	68	14.9717421324741	-0.523353437493017	-26.0649783283502	0.0029585798816568	0.0141053421118427	41640	41707	68	-0.22566571062679	"UC-N"	"hypo"
"9"	"chr13"	100521300	100522279	980	"*"	70	13.8141435995046	-0.492432263451051	-26.0333973123775	0.0029585798816568	0.0141053421118427	70367	70436	70	-0.212510865811592	"UC-N"	"hypo"
"10"	"chr13"	112161483	112161768	286	"*"	26	7.10445108985202	-0.615140936765618	-25.0383071056881	0.0029585798816568	0.0141053421118427	86928	86953	26	-0.28348669258442	"UC-N"	"hypo"
"11"	"chr13"	98977628	98978330	703	"*"	34	8.84340302067015	0.548307981464269	24.3792155886187	0.0029585798816568	0.0141053421118427	66891	66924	34	0.267228409100107	"UC-N"	"hyper"
"12"	"chr13"	110298613	110298999	387	"*"	36	12.6543305216603	-0.779445827842626	-24.3323937595536	0.0029585798816568	0.0141053421118427	77781	77816	36	-0.331338920155934	"UC-N"	"hypo"
"13"	"chr13"	26012051	26012638	588	"*"	76	12.9677203935017	-0.497652428840924	-23.9500188943643	0.0029585798816568	0.0141053421118427	13867	13942	76	-0.18995242252245	"UC-N"	"hypo"
