"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr9"	77489455	77489826	372	"*"	31	9.91384822874206	-0.763327221885211	-28.436463077249	0.00145560407569141	0.00903523610947192	28354	28384	31	-0.354916746630137	"UC-N"	"hypo"
"2"	"chr9"	36458499	36458659	161	"*"	13	5.84351721432688	-1.05264133807582	-28.1098331450374	0.00145560407569141	0.00903523610947192	18239	18251	13	-0.433057135176252	"UC-N"	"hypo"
"3"	"chr9"	114930577	114930831	255	"*"	20	8.16888451468827	-0.900234973919599	-27.9459011845602	0.00145560407569141	0.00903523610947192	55801	55820	20	-0.423595933536102	"UC-N"	"hypo"
"4"	"chr9"	27093706	27093901	196	"*"	23	9.47198123992175	-0.942172604463009	-27.0745587352788	0.00145560407569141	0.00903523610947192	11560	11582	23	-0.407860791855783	"UC-N"	"hypo"
"5"	"chr9"	69173765	69174886	1122	"*"	56	17.900871896738	-0.814161122639978	-27.001457665942	0.00145560407569141	0.00903523610947192	24736	24791	56	-0.309755169382875	"UC-N"	"hypo"
"6"	"chr9"	85290137	85290457	321	"*"	25	8.18305804118381	-0.740424620255337	-26.8499805549105	0.00145560407569141	0.00903523610947192	31395	31419	25	-0.322408079192769	"UC-N"	"hypo"
"7"	"chr9"	33748909	33749452	544	"*"	34	10.7602522019792	-0.779514879259613	-24.8327251078584	0.00145560407569141	0.00903523610947192	14198	14231	34	-0.32462134472458	"UC-N"	"hypo"
"8"	"chr9"	91163022	91164343	1322	"*"	30	8.246475127378	-0.663784817583825	-24.6783629968718	0.00145560407569141	0.00903523610947192	36009	36038	30	-0.289966405689074	"UC-N"	"hypo"
"9"	"chr9"	62798914	62799854	941	"*"	56	7.41328267875448	-0.37087700254056	-24.2540224035173	0.00145560407569141	0.00903523610947192	22742	22797	56	-0.141743756634788	"UC-N"	"hypo"
"10"	"chr9"	123339071	123340079	1009	"*"	52	16.4044619868833	-0.729655105404674	-24.2368834595447	0.00145560407569141	0.00903523610947192	60359	60410	52	-0.319948446890565	"UC-N"	"hypo"
"11"	"chr9"	131274775	131274954	180	"*"	17	7.21681417468767	-0.981089912756151	-22.9976900485661	0.00145560407569141	0.00903523610947192	72671	72687	17	-0.403959262776035	"UC-N"	"hypo"
"12"	"chr9"	35972017	35972449	433	"*"	49	13.2367201095271	-0.693448657133846	-21.8831480598526	0.00145560407569141	0.00903523610947192	17662	17710	49	-0.25607132388268	"UC-N"	"hypo"
"13"	"chr9"	22005217	22005615	399	"*"	34	10.8818102587568	-0.643558781394447	-21.4641792316935	0.00145560407569141	0.00903523610947192	10276	10309	34	-0.305077982118133	"UC-N"	"hypo"
"14"	"chr9"	137326906	137327038	133	"*"	20	8.34317983509463	-0.91028749002535	-20.8169127507969	0.00145560407569141	0.00903523610947192	89201	89220	20	-0.408048054555805	"UC-N"	"hypo"
"15"	"chr9"	272991	273177	187	"*"	17	6.17126531807008	-0.852848303154994	-20.5230107369902	0.00145560407569141	0.00903523610947192	478	494	17	-0.356154145262425	"UC-N"	"hypo"
"16"	"chr9"	137293526	137294126	601	"*"	35	9.86327859413547	0.586121709175666	20.2490074011077	0.00145560407569141	0.00903523610947192	88949	88983	35	0.261621741220056	"UC-N"	"hyper"
"17"	"chr9"	94332554	94332793	240	"*"	33	10.4043426818003	-0.64990230775784	-19.563070311298	0.00145560407569141	0.00903523610947192	39910	39942	33	-0.299641702075842	"UC-N"	"hypo"
"18"	"chr9"	77909359	77909610	252	"*"	7	2.56307373472743	-0.745360693189273	-19.544160117403	0.00145560407569141	0.00903523610947192	28549	28555	7	-0.365455756975379	"UC-N"	"hypo"
