"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr12"	5887969	5888251	283	"*"	36	14.0597424653881	-0.897513354543574	-36.8940981079631	0.00065359477124183	0.00349238407809476	10793	10828	36	-0.404000324654337	"UC-N"	"hypo"
"2"	"chr12"	14960159	14962127	1969	"*"	40	13.9362591137954	-0.79928898568799	-31.2539511456957	0.00065359477124183	0.00349238407809476	27314	27353	40	-0.344586808057891	"UC-N"	"hypo"
"3"	"chr12"	101642355	101642682	328	"*"	53	11.3664158619832	-0.547300510512167	-27.8532006916617	0.00065359477124183	0.00349238407809476	109153	109205	53	-0.223344591809143	"UC-N"	"hypo"
"4"	"chr12"	24902629	24903418	790	"*"	98	11.2342295761706	-0.431660196405354	-27.2593498737359	0.00065359477124183	0.00349238407809476	33368	33465	98	-0.120202364037638	"UC-N"	"hypo"
"5"	"chr12"	6950965	6953036	2072	"*"	53	18.9220164225717	-0.831102344797466	-27.0374678868245	0.00065359477124183	0.00349238407809476	15208	15260	53	-0.347281098574948	"UC-N"	"hypo"
"6"	"chr12"	51324063	51324441	379	"*"	39	13.6318606721192	-0.812225577326493	-26.4193608666822	0.00065359477124183	0.00349238407809476	59398	59436	39	-0.370556610873383	"UC-N"	"hypo"
"7"	"chr12"	30200989	30201878	890	"*"	71	15.2644090836837	-0.533322429776264	-26.3265583067579	0.00065359477124183	0.00349238407809476	38275	38345	71	-0.211686084798218	"UC-N"	"hypo"
"8"	"chr12"	13979956	13980425	470	"*"	30	5.22429777503118	-0.576563084746199	-26.1158535648525	0.00065359477124183	0.00349238407809476	26008	26037	30	-0.232878882030424	"UC-N"	"hypo"
"9"	"chr12"	114669396	114670149	754	"*"	30	10.8129174154639	-0.792775093362156	-25.9513302859674	0.00065359477124183	0.00349238407809476	131071	131100	30	-0.357542601633045	"UC-N"	"hypo"
"10"	"chr12"	51721501	51721964	464	"*"	56	16.7025203426208	-0.762283374334599	-25.8231745285455	0.00065359477124183	0.00349238407809476	59985	60040	56	-0.278134375145499	"UC-N"	"hypo"
"11"	"chr12"	124466220	124466520	301	"*"	31	11.7609348058646	-0.881707792486748	-25.4287142959574	0.00065359477124183	0.00349238407809476	152060	152090	31	-0.373022266862525	"UC-N"	"hypo"
"12"	"chr12"	114671611	114671939	329	"*"	38	11.2650806146917	-0.662771727075954	-25.3306196448305	0.00065359477124183	0.00349238407809476	131106	131143	38	-0.285783717715111	"UC-N"	"hypo"
"13"	"chr12"	123034226	123034614	389	"*"	38	10.8043210971758	-0.676725418840162	-25.3040281817639	0.00065359477124183	0.00349238407809476	147421	147458	38	-0.278209407147032	"UC-N"	"hypo"
"14"	"chr12"	53324211	53324569	359	"*"	30	9.87833582331284	-0.781413433019028	-25.2294494457838	0.00065359477124183	0.00349238407809476	65086	65115	30	-0.326484076270136	"UC-N"	"hypo"
"15"	"chr12"	48198831	48199036	206	"*"	32	7.03729218934104	-0.555796509577342	-25.0006218065426	0.00065359477124183	0.00349238407809476	52072	52103	32	-0.23594491053324	"UC-N"	"hypo"
"16"	"chr12"	47215545	47217130	1586	"*"	26	9.26409752273223	-0.820312295949271	-24.6620040732005	0.00065359477124183	0.00349238407809476	49985	50010	26	-0.37109951557137	"UC-N"	"hypo"
"17"	"chr12"	9758579	9758762	184	"*"	14	5.52433932283878	-0.805807775650285	-24.5763267223789	0.00065359477124183	0.00349238407809476	20685	20698	14	-0.40170797940086	"UC-N"	"hypo"
"18"	"chr12"	950146	950232	87	"*"	25	7.09759684560025	-0.862722381670379	-24.3495298315043	0.00065359477124183	0.00349238407809476	2084	2108	25	-0.325369053700203	"UC-N"	"hypo"
"19"	"chr12"	21773401	21773693	293	"*"	39	10.6694409376911	-0.611567008309108	-24.2488235370568	0.00065359477124183	0.00349238407809476	31475	31513	39	-0.283757841039071	"UC-N"	"hypo"
"20"	"chr12"	4379522	4379990	469	"*"	28	5.85065558146903	-0.482587431514118	-23.8128751562424	0.00065359477124183	0.00349238407809476	8814	8841	28	-0.214038111553001	"UC-N"	"hypo"
"21"	"chr12"	117875928	117876270	343	"*"	42	11.8537602723195	-0.615877489811891	-23.6761073320438	0.00065359477124183	0.00349238407809476	135725	135766	42	-0.266701220954193	"UC-N"	"hypo"
"22"	"chr12"	49233228	49234040	813	"*"	33	9.21702285805477	-0.731075739412727	-23.4708426284119	0.00065359477124183	0.00349238407809476	54942	54974	33	-0.306193940830412	"UC-N"	"hypo"
"23"	"chr12"	62191185	62191849	665	"*"	94	11.0003286028732	-0.413021940416631	-23.0530432056159	0.00065359477124183	0.00349238407809476	80391	80484	94	-0.138466860543982	"UC-N"	"hypo"
"24"	"chr12"	132185731	132186959	1229	"*"	62	14.3996512246863	-0.540554628891916	-22.915188664239	0.00065359477124183	0.00349238407809476	171547	171608	62	-0.241589571442362	"UC-N"	"hypo"
"25"	"chr12"	47307092	47307527	436	"*"	33	9.67141184877245	-0.670843342112672	-22.848010589053	0.00065359477124183	0.00349238407809476	50228	50260	33	-0.291170569761535	"UC-N"	"hypo"
"26"	"chr12"	54984627	54985202	576	"*"	24	6.76053472133942	-0.660817290098121	-22.6761326580239	0.00065359477124183	0.00349238407809476	70814	70837	24	-0.279469934393708	"UC-N"	"hypo"
"27"	"chr12"	124774303	124774900	598	"*"	33	8.79876506831624	-0.635525434631747	-22.6760594911163	0.00065359477124183	0.00349238407809476	153301	153333	33	-0.280306814657068	"UC-N"	"hypo"
"28"	"chr12"	132771530	132771784	255	"*"	18	5.89177930037377	-0.738431115304478	-22.5241091650628	0.00065359477124183	0.00349238407809476	178657	178674	18	-0.326337390169188	"UC-N"	"hypo"
"29"	"chr12"	104459294	104459497	204	"*"	20	5.85111872468682	-0.724851051401645	-22.3254865335801	0.00065359477124183	0.00349238407809476	112592	112611	20	-0.336580937577866	"UC-N"	"hypo"
"30"	"chr12"	85278929	85279699	771	"*"	50	10.4892354169935	-0.559687517258584	-22.3045302548052	0.00065359477124183	0.00349238407809476	97245	97294	50	-0.218576101833223	"UC-N"	"hypo"
"31"	"chr12"	128795355	128796901	1547	"*"	69	13.2560189495551	-0.525316989284141	-22.2189031749145	0.00065359477124183	0.00349238407809476	158062	158130	69	-0.210584606698423	"UC-N"	"hypo"
"32"	"chr12"	132066415	132066585	171	"*"	15	6.53786013331005	-0.91691604637832	-21.7047166162579	0.00065359477124183	0.00349238407809476	170363	170377	15	-0.437547605785665	"UC-N"	"hypo"
