"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr3"	194396950	194398460	1511	"*"	72	25.3437576178136	-0.807482316863197	-35.0636208262167	0.000892857142857143	0.00320506599378882	184248	184319	72	-0.356138868311234	"UC-N"	"hypo"
"2"	"chr3"	11037143	11037761	619	"*"	58	17.9380830526352	-0.702542903291373	-33.7370994002646	0.000892857142857143	0.00320506599378882	9326	9383	58	-0.323049064824459	"UC-N"	"hypo"
"3"	"chr3"	195147825	195148293	469	"*"	31	9.57943370553176	-0.714843902914778	-32.5061257544815	0.000892857142857143	0.00320506599378882	186107	186137	31	-0.316420123941018	"UC-N"	"hypo"
"4"	"chr3"	183555380	183556241	862	"*"	42	15.59071636879	-0.806003867549977	-30.7095858127446	0.000892857142857143	0.00320506599378882	169859	169900	42	-0.372652460805548	"UC-N"	"hypo"
"5"	"chr3"	169658465	169660274	1810	"*"	64	22.3945987035214	-0.724831332912623	-29.4386772199599	0.000892857142857143	0.00320506599378882	158026	158089	64	-0.310263369895328	"UC-N"	"hypo"
"6"	"chr3"	67655722	67656144	423	"*"	40	15.4642019909633	-0.894982010584583	-29.1199725084368	0.000892857142857143	0.00320506599378882	76178	76217	40	-0.370193301484002	"UC-N"	"hypo"
"7"	"chr3"	15269551	15269820	270	"*"	36	12.0452119790781	-0.759195986552872	-27.2117405588326	0.000892857142857143	0.00320506599378882	17975	18010	36	-0.35192426009463	"UC-N"	"hypo"
"8"	"chr3"	66582758	66583125	368	"*"	38	9.68650163060346	-0.621029584342845	-25.0625169700305	0.000892857142857143	0.00320506599378882	75574	75611	38	-0.272753861127248	"UC-N"	"hypo"
"9"	"chr3"	160224372	160224757	386	"*"	30	7.7467892026166	-0.789567571124557	-25.061020508923	0.000892857142857143	0.00320506599378882	153005	153034	30	-0.345642743949278	"UC-N"	"hypo"
"10"	"chr3"	11601793	11602157	365	"*"	26	7.48711398643909	-0.664951450144392	-24.7152816538338	0.000892857142857143	0.00320506599378882	10526	10551	26	-0.295060419758706	"UC-N"	"hypo"
"11"	"chr3"	50338155	50339117	963	"*"	30	7.18492876556567	-0.709555754257747	-23.9650772528269	0.000892857142857143	0.00320506599378882	57393	57422	30	-0.311777423033201	"UC-N"	"hypo"
"12"	"chr3"	114214176	114214468	293	"*"	26	6.8695374607652	-0.60338210045975	-23.8714784343516	0.000892857142857143	0.00320506599378882	100500	100525	26	-0.261120825059524	"UC-N"	"hypo"
"13"	"chr3"	71226962	71227231	270	"*"	22	7.80809605217869	-0.788683896170947	-23.7392679724411	0.000892857142857143	0.00320506599378882	78865	78886	22	-0.360132294441768	"UC-N"	"hypo"
"14"	"chr3"	46464549	46465164	616	"*"	67	17.2355343141386	-0.642541207321729	-23.5726300273039	0.000892857142857143	0.00320506599378882	45748	45814	67	-0.243657971677622	"UC-N"	"hypo"
"15"	"chr3"	159839965	159840344	380	"*"	45	13.5540045771488	-0.712931459541899	-23.1477629887095	0.000892857142857143	0.00320506599378882	152612	152656	45	-0.327306797175044	"UC-N"	"hypo"
"16"	"chr3"	32951477	32951772	296	"*"	17	6.53110784945916	-0.819716414620898	-23.1445072354905	0.000892857142857143	0.00320506599378882	29796	29812	17	-0.375550871090909	"UC-N"	"hypo"
"17"	"chr3"	66798144	66798483	340	"*"	31	10.8173673032676	-0.727606191597967	-22.878004196631	0.000892857142857143	0.00320506599378882	75759	75789	31	-0.337861545551519	"UC-N"	"hypo"
"18"	"chr3"	127754706	127755124	419	"*"	32	9.07368026058165	-0.673142925437793	-22.8270016833474	0.000892857142857143	0.00320506599378882	115596	115627	32	-0.29495344016241	"UC-N"	"hypo"
"19"	"chr3"	27723735	27724184	450	"*"	66	7.01606681475136	-0.357827892902463	-22.0478333929378	0.000892857142857143	0.00320506599378882	25393	25458	66	-0.133810111517922	"UC-N"	"hypo"
"20"	"chr3"	19233701	19233926	226	"*"	18	5.25068067324923	-0.661060206107721	-21.8373148933733	0.000892857142857143	0.00320506599378882	20650	20667	18	-0.338562200371627	"UC-N"	"hypo"
"21"	"chr3"	115792072	115792358	287	"*"	32	7.32550589347183	-0.575666041067388	-21.7701171301906	0.000892857142857143	0.00320506599378882	101705	101736	32	-0.27008450708112	"UC-N"	"hypo"
"22"	"chr3"	185363117	185363624	508	"*"	27	7.02218942667143	-0.647749664958089	-21.7098117159735	0.000892857142857143	0.00320506599378882	174447	174473	27	-0.28045270585768	"UC-N"	"hypo"
"23"	"chr3"	119809738	119810444	707	"*"	51	16.6986177902803	-0.721887046522009	-21.5175810984693	0.000892857142857143	0.00320506599378882	104204	104254	51	-0.295123921510283	"UC-N"	"hypo"
"24"	"chr3"	10293019	10293149	131	"*"	16	5.86214917186553	-0.912945771127539	-21.2639912642058	0.000892857142857143	0.00320506599378882	8176	8191	16	-0.405673274765362	"UC-N"	"hypo"
"25"	"chr3"	72289212	72289444	233	"*"	24	6.69064290286117	-0.671537299606844	-20.9591498695576	0.000892857142857143	0.00320506599378882	80038	80061	24	-0.271065375593353	"UC-N"	"hypo"
"26"	"chr3"	139538388	139539039	652	"*"	27	5.53383562339984	-0.544605118431095	-20.9201528422192	0.000892857142857143	0.00320506599378882	132654	132680	27	-0.247795570236219	"UC-N"	"hypo"
"27"	"chr3"	146469136	146469423	288	"*"	28	6.32366672504955	-0.584221349922356	-20.660327016701	0.000892857142857143	0.00320506599378882	138649	138676	28	-0.222563525419154	"UC-N"	"hypo"
"28"	"chr3"	33454581	33454931	351	"*"	26	8.47766508548054	-0.661848916701395	-19.9775885122297	0.000892857142857143	0.00320506599378882	30606	30631	26	-0.273155081194561	"UC-N"	"hypo"
"29"	"chr3"	154122445	154122937	493	"*"	53	9.37193696372954	-0.438642025191146	-19.837707346157	0.000892857142857143	0.00320506599378882	147152	147204	53	-0.202013726977664	"UC-N"	"hypo"
"30"	"chr3"	5095724	5096174	451	"*"	45	7.67694783586694	-0.484099616450532	-19.7831780411631	0.000892857142857143	0.00320506599378882	2908	2952	45	-0.169692233587993	"UC-N"	"hypo"
"31"	"chr3"	154428655	154429218	564	"*"	88	10.1434409762121	-0.354528784146749	-19.7525546104448	0.000892857142857143	0.00320506599378882	147405	147492	88	-0.132489697414087	"UC-N"	"hypo"
"32"	"chr3"	193869659	193870179	521	"*"	34	13.4770177788827	-0.903547511917478	-19.6757390782689	0.000892857142857143	0.00320506599378882	182769	182802	34	-0.396916482608367	"UC-N"	"hypo"
"33"	"chr3"	147390690	147391251	562	"*"	67	12.3521769351698	-0.465613182934677	-19.6692403088052	0.000892857142857143	0.00320506599378882	139714	139780	67	-0.189103116208117	"UC-N"	"hypo"
"34"	"chr3"	196180096	196180272	177	"*"	18	5.84678001020035	-0.788851257229798	-19.6432517648881	0.000892857142857143	0.00320506599378882	189548	189565	18	-0.368651621327998	"UC-N"	"hypo"
"35"	"chr3"	23881706	23882052	347	"*"	36	9.10733903667648	-0.61852372008993	-19.6046205393638	0.000892857142857143	0.00320506599378882	22578	22613	36	-0.268627129305315	"UC-N"	"hypo"
"36"	"chr3"	196170907	196171170	264	"*"	27	5.97064398519035	-0.615553057156601	-19.4382200267464	0.000892857142857143	0.00320506599378882	189510	189536	27	-0.252950129281042	"UC-N"	"hypo"
"37"	"chr3"	152836358	152837606	1249	"*"	33	6.9495161541396	0.499242155519432	19.3745978425735	0.000892857142857143	0.00320506599378882	146260	146292	33	0.22495937523212	"UC-N"	"hyper"
"38"	"chr3"	72177241	72178144	904	"*"	61	13.8056827096122	-0.575549819757576	-19.2893897902711	0.000892857142857143	0.00320506599378882	79927	79987	61	-0.228814171526106	"UC-N"	"hypo"
"39"	"chr3"	185647045	185647189	145	"*"	18	6.72110144435121	-0.867727041822233	-19.2526212479466	0.000892857142857143	0.00320506599378882	174936	174953	18	-0.392630155833754	"UC-N"	"hypo"
"40"	"chr3"	128483590	128484000	411	"*"	39	7.55846998858843	-0.587866620495838	-19.2405016038935	0.000892857142857143	0.00320506599378882	116954	116992	39	-0.218065558299099	"UC-N"	"hypo"
"41"	"chr3"	184241156	184242095	940	"*"	71	14.2787914020711	0.523755839729374	19.1974394258478	0.000892857142857143	0.00320506599378882	171599	171669	71	0.198082778787507	"UC-N"	"hyper"
"42"	"chr3"	133674249	133674897	649	"*"	63	9.96706217954257	-0.445001772112298	-18.5903903145685	0.000892857142857143	0.00320506599378882	124901	124963	63	-0.168539129982332	"UC-N"	"hypo"
"43"	"chr3"	169666241	169666835	595	"*"	40	10.5397203340412	-0.686494657416043	-18.5859962593063	0.000892857142857143	0.00320506599378882	158205	158244	40	-0.265672023266295	"UC-N"	"hypo"
"44"	"chr3"	197712303	197712604	302	"*"	17	5.58656375572574	-0.737222345389348	-18.5724469530188	0.000892857142857143	0.00320506599378882	193520	193536	17	-0.312404061224249	"UC-N"	"hypo"
"45"	"chr3"	16511960	16512349	390	"*"	22	5.63699889964989	-0.666470813003601	-18.4886123586985	0.000892857142857143	0.00320506599378882	19403	19424	22	-0.282294549875615	"UC-N"	"hypo"
"46"	"chr3"	112132343	112133479	1137	"*"	14	4.39058395356398	-0.680081591710823	-18.3125473989764	0.000892857142857143	0.00320506599378882	97957	97970	14	-0.305078625702705	"UC-N"	"hypo"
"47"	"chr3"	122077224	122077930	707	"*"	16	4.50838407507409	-0.625901381506951	-18.1674208286193	0.000892857142857143	0.00320506599378882	106360	106375	16	-0.281360367441551	"UC-N"	"hypo"
"48"	"chr3"	114293812	114294116	305	"*"	14	2.57711997378203	-0.476072061024459	-18.1608181012708	0.000892857142857143	0.00320506599378882	100665	100678	14	-0.19144872736648	"UC-N"	"hypo"
"49"	"chr3"	25428408	25428622	215	"*"	18	5.98544001605302	-0.648392772906277	-18.0101996484007	0.000892857142857143	0.00320506599378882	23710	23727	18	-0.292933407809318	"UC-N"	"hypo"
"50"	"chr3"	121660848	121660945	98	"*"	16	5.89512236434079	-0.792560034871643	-17.9994562717164	0.000892857142857143	0.00320506599378882	105924	105939	16	-0.354135204185509	"UC-N"	"hypo"
"51"	"chr3"	112499063	112499915	853	"*"	21	5.9982573398845	-0.621371493078944	-17.9580925289115	0.000892857142857143	0.00320506599378882	98200	98220	21	-0.281218991588227	"UC-N"	"hypo"
"52"	"chr3"	129059732	129060864	1133	"*"	32	6.63511548941158	-0.554660662640281	-17.8925750868036	0.000892857142857143	0.00320506599378882	119105	119136	32	-0.2289543493209	"UC-N"	"hypo"
"53"	"chr3"	72655103	72655459	357	"*"	51	8.42354814332882	-0.400047247958393	-17.8720808647253	0.000892857142857143	0.00320506599378882	80305	80355	51	-0.168522134844841	"UC-N"	"hypo"
"54"	"chr3"	126911511	126911734	224	"*"	11	4.85917133307909	-0.980163665827296	-17.8306876190632	0.000892857142857143	0.00320506599378882	113969	113979	11	-0.437019336280754	"UC-N"	"hypo"
"55"	"chr3"	46368680	46370051	1372	"*"	24	5.82279715046782	-0.563962746167583	-17.7487872884655	0.000892857142857143	0.00320506599378882	45610	45633	24	-0.25109275972699	"UC-N"	"hypo"
"56"	"chr3"	177201759	177201853	95	"*"	10	3.69390690195645	-0.840821447093443	-17.5444783623241	0.000892857142857143	0.00320506599378882	163989	163998	10	-0.375440099422013	"UC-N"	"hypo"
"57"	"chr3"	49340644	49340784	141	"*"	14	3.31469882931535	-0.617999036052914	-17.4899047485558	0.000892857142857143	0.00320506599378882	53205	53218	14	-0.202810304170128	"UC-N"	"hypo"
"58"	"chr3"	16774149	16774966	818	"*"	25	6.44757004549572	-0.562562363704422	-17.4541947274727	0.000892857142857143	0.00320506599378882	19739	19763	25	-0.242797681422172	"UC-N"	"hypo"
"59"	"chr3"	197023530	197024074	545	"*"	36	8.7157750054711	-0.566481396972886	-17.3964870448041	0.000892857142857143	0.00320506599378882	192085	192120	36	-0.254224085412695	"UC-N"	"hypo"
"60"	"chr3"	13932828	13933352	525	"*"	92	16.9638653770848	-0.44814891231715	-17.3651206427901	0.000892857142857143	0.00320506599378882	15485	15576	92	-0.164470474361588	"UC-N"	"hypo"
"61"	"chr3"	50275544	50275859	316	"*"	31	10.7211443735211	-0.772455886871953	-17.3453215404057	0.000892857142857143	0.00320506599378882	56659	56689	31	-0.323446802830766	"UC-N"	"hypo"
"62"	"chr3"	69678603	69678922	320	"*"	31	6.37705310965835	-0.446943256026991	-17.3191802587167	0.000892857142857143	0.00320506599378882	77657	77687	31	-0.182015014064021	"UC-N"	"hypo"
