"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr15"	28831964	28833561	1598	"*"	117	19.1654060243705	-0.519285682800171	-40.0458706319619	0.000797448165869219	0.00812637654742918	11996	12112	117	-0.16852981643768	"UC-N"	"hypo"
"2"	"chr15"	96351113	96352395	1283	"*"	86	31.1169405650961	-0.781326371686054	-35.9533355544664	0.000797448165869219	0.00812637654742918	105817	105902	86	-0.367062151714563	"UC-N"	"hypo"
"3"	"chr15"	41501301	41503239	1939	"*"	142	44.3308258744425	-0.748823457794568	-33.4734924247508	0.000797448165869219	0.00812637654742918	28638	28779	142	-0.327874841786462	"UC-N"	"hypo"
"4"	"chr15"	45378595	45379162	568	"*"	72	20.8732464962695	-0.687129789395245	-29.6082288504456	0.000797448165869219	0.00812637654742918	36434	36505	72	-0.290554798357028	"UC-N"	"hypo"
"5"	"chr15"	96343478	96345141	1664	"*"	96	29.0695505129377	-0.67335225079061	-28.1674525437274	0.000797448165869219	0.00812637654742918	105606	105701	96	-0.301817534614328	"UC-N"	"hypo"
"6"	"chr15"	101451252	101451772	521	"*"	40	13.6222010443831	-0.694083713898795	-27.1713247020333	0.000797448165869219	0.00812637654742918	115296	115335	40	-0.323919639840442	"UC-N"	"hypo"
"7"	"chr15"	101320730	101320964	235	"*"	28	9.43736601935073	-0.764456626196447	-24.8000966239831	0.000797448165869219	0.00812637654742918	114940	114967	28	-0.350950199372434	"UC-N"	"hypo"
"8"	"chr15"	96353432	96353961	530	"*"	47	14.2339588265475	-0.694527435101761	-23.5009736116401	0.000797448165869219	0.00812637654742918	105903	105949	47	-0.297067365637782	"UC-N"	"hypo"
"9"	"chr15"	64893825	64894327	503	"*"	34	9.08638985950912	-0.75592791104056	-23.339537214074	0.000797448165869219	0.00812637654742918	57002	57035	34	-0.272663457034261	"UC-N"	"hypo"
"10"	"chr15"	56779965	56780772	808	"*"	23	4.38314579309555	-0.678702962180266	-21.8890110470068	0.000797448165869219	0.00812637654742918	46582	46604	23	-0.2413642622454	"UC-N"	"hypo"
"11"	"chr15"	26970751	26971141	391	"*"	36	6.03903835527812	-0.490167915085859	-20.653544321942	0.000797448165869219	0.00812637654742918	9499	9534	36	-0.192790033789864	"UC-N"	"hypo"
"12"	"chr15"	81296838	81297051	214	"*"	19	6.42535530597592	-0.747513817971432	-20.4174874306075	0.000797448165869219	0.00812637654742918	85806	85824	19	-0.343242738384107	"UC-N"	"hypo"
"13"	"chr15"	74300188	74300549	362	"*"	39	9.40125547241996	-0.492146639462324	-20.2195970784248	0.000797448165869219	0.00812637654742918	72474	72512	39	-0.206145199217702	"UC-N"	"hypo"
"14"	"chr15"	88635501	88635684	184	"*"	12	3.88116672837556	-0.770149423839626	-20.0346590248959	0.000797448165869219	0.00812637654742918	93027	93038	12	-0.342727144145816	"UC-N"	"hypo"
"15"	"chr15"	25798839	25799289	451	"*"	18	5.04152393602889	-0.693930469383294	-19.9435548798699	0.000797448165869219	0.00812637654742918	7618	7635	18	-0.284971545607509	"UC-N"	"hypo"
"16"	"chr15"	96341796	96342190	395	"*"	32	7.24281051271745	-0.696724080004605	-19.7739486837331	0.000797448165869219	0.00812637654742918	105539	105570	32	-0.308741458337596	"UC-N"	"hypo"
"17"	"chr15"	45115620	45117871	2252	"*"	64	14.8292520956587	-0.594174686681119	-19.7561920504683	0.000797448165869219	0.00812637654742918	35563	35626	64	-0.255161128427083	"UC-N"	"hypo"
"18"	"chr15"	52791271	52791798	528	"*"	42	8.16067175335043	-0.531012103624439	-19.6433782799845	0.000797448165869219	0.00812637654742918	44175	44216	42	-0.188950310340487	"UC-N"	"hypo"
"19"	"chr15"	41894671	41895452	782	"*"	30	7.46029220599465	-0.658055077617775	-19.4234280432192	0.000797448165869219	0.00812637654742918	29966	29995	30	-0.26067697474286	"UC-N"	"hypo"
"20"	"chr15"	96323196	96324028	833	"*"	25	7.40739065417579	-0.682871671394371	-19.3244219792043	0.000797448165869219	0.00812637654742918	105136	105160	25	-0.297273967031372	"UC-N"	"hypo"
