"seqnames"	"start"	"end"	"width"	"strand"	"L"	"area"	"beta"	"stat"	"pval"	"qval"	"index.start"	"index.end"	"index.width"	"rawDiff"	"Comp"	"Class"
"1"	"chr16"	85947803	85948461	659	"*"	53	21.3065575983339	-0.883971256681534	-29.2226504796552	0.000355239786856128	0.00589105979869745	134464	134516	53	-0.397569409260673	"UC-N"	"hypo"
"2"	"chr16"	29662710	29664799	2090	"*"	76	26.1004460828841	-0.764736838322008	-27.8503791756866	0.000355239786856128	0.00589105979869745	64692	64767	76	-0.35475178238177	"UC-N"	"hypo"
"3"	"chr16"	87701128	87703153	2026	"*"	109	20.8947476801533	-0.522130454288091	-26.7667615175857	0.000355239786856128	0.00589105979869745	143586	143694	109	-0.21377017394824	"UC-N"	"hypo"
"4"	"chr16"	56635035	56636918	1884	"*"	53	16.6060401974174	-0.752096188185002	-26.7386148739157	0.000355239786856128	0.00589105979869745	90421	90473	53	-0.304043569509582	"UC-N"	"hypo"
"5"	"chr16"	3962844	3963699	856	"*"	68	16.4680038036933	-0.564004140466205	-26.0218879390402	0.000355239786856128	0.00589105979869745	30686	30753	68	-0.232971054710065	"UC-N"	"hypo"
"6"	"chr16"	11233153	11233529	377	"*"	41	16.707540386759	-0.913249007060509	-25.183179079241	0.000355239786856128	0.00589105979869745	40946	40986	41	-0.405761227767763	"UC-N"	"hypo"
"7"	"chr16"	87435561	87436526	966	"*"	34	10.2929343401413	-0.698535798399649	-24.946216721233	0.000355239786856128	0.00589105979869745	141803	141836	34	-0.29215721731563	"UC-N"	"hypo"
"8"	"chr16"	54374019	54374204	186	"*"	26	8.36981941842404	-0.779110128138669	-24.7911211832066	0.000355239786856128	0.00589105979869745	86488	86513	26	-0.32973582720746	"UC-N"	"hypo"
"9"	"chr16"	2686836	2687396	561	"*"	33	10.4396395339222	-0.741058831831237	-24.620931160632	0.000355239786856128	0.00589105979869745	22860	22892	33	-0.332471554051342	"UC-N"	"hypo"
"10"	"chr16"	29148808	29149286	479	"*"	40	13.4911841582745	-0.723244745773947	-24.4271056528579	0.000355239786856128	0.00589105979869745	62502	62541	40	-0.345007930083912	"UC-N"	"hypo"
"11"	"chr16"	85902803	85903779	977	"*"	32	9.6979221615292	-0.698746747196554	-24.3847248400107	0.000355239786856128	0.00589105979869745	134134	134165	32	-0.313652492339	"UC-N"	"hypo"
"12"	"chr16"	29074942	29075538	597	"*"	72	9.86222944385377	-0.451728775612197	-24.2323151836086	0.000355239786856128	0.00589105979869745	61966	62037	72	-0.143374062904501	"UC-N"	"hypo"
"13"	"chr16"	87543915	87544220	306	"*"	31	8.09421542109483	-0.679458768482781	-23.7942505750057	0.000355239786856128	0.00589105979869745	142431	142461	31	-0.271337446067595	"UC-N"	"hypo"
"14"	"chr16"	87053244	87053521	278	"*"	23	8.48941132595527	-0.84361497132372	-23.6595754672576	0.000355239786856128	0.00589105979869745	139768	139790	23	-0.358952102733647	"UC-N"	"hypo"
"15"	"chr16"	27402941	27403216	276	"*"	26	7.96871364612935	-0.714903048299305	-23.2073570538782	0.000355239786856128	0.00589105979869745	59089	59114	26	-0.326189891482447	"UC-N"	"hypo"
"16"	"chr16"	88703179	88704559	1381	"*"	26	10.3461108243587	-0.856346713535431	-23.1711401610627	0.000355239786856128	0.00589105979869745	152634	152659	26	-0.380391765754124	"UC-N"	"hypo"
"17"	"chr16"	86878521	86879116	596	"*"	49	11.9011927451755	-0.582796980170348	-23.1114519020514	0.000355239786856128	0.00589105979869745	139093	139141	49	-0.246437681078163	"UC-N"	"hypo"
"18"	"chr16"	14309004	14309549	546	"*"	30	8.59336941152078	-0.65640230731885	-23.0703786706334	0.000355239786856128	0.00589105979869745	44729	44758	30	-0.296000281599755	"UC-N"	"hypo"
"19"	"chr16"	84885106	84885321	216	"*"	25	8.75933743218443	-0.796684856191503	-22.8272111082678	0.000355239786856128	0.00589105979869745	128139	128163	25	-0.374137503601365	"UC-N"	"hypo"
"20"	"chr16"	10876852	10877415	564	"*"	23	8.81078428953782	-0.81786070445862	-22.7201989786379	0.000355239786856128	0.00589105979869745	39999	40021	23	-0.365223968226417	"UC-N"	"hypo"
"21"	"chr16"	29784866	29785355	490	"*"	60	17.4999943030019	-0.64297099294531	-22.5466888783599	0.000355239786856128	0.00589105979869745	64942	65001	60	-0.274069954011529	"UC-N"	"hypo"
"22"	"chr16"	88700638	88700924	287	"*"	19	8.49038380859642	-0.927278965508961	-22.2285684282777	0.000355239786856128	0.00589105979869745	152598	152616	19	-0.415586742070442	"UC-N"	"hypo"
"23"	"chr16"	50681224	50681648	425	"*"	27	10.8792163972768	-0.780606154705372	-22.1126804544381	0.000355239786856128	0.00589105979869745	82702	82728	27	-0.367028966492173	"UC-N"	"hypo"
"24"	"chr16"	1533749	1534601	853	"*"	63	17.2156791924093	-0.671059583508329	-21.6812037275018	0.000355239786856128	0.00589105979869745	13971	14033	63	-0.275753684684088	"UC-N"	"hypo"
"25"	"chr16"	80027367	80027558	192	"*"	18	6.38291597958494	-0.782022418441007	-21.6570256129675	0.000355239786856128	0.00589105979869745	120249	120266	18	-0.334051332215839	"UC-N"	"hypo"
"26"	"chr16"	85978175	85978723	549	"*"	37	9.13130745780355	-0.633702541989797	-21.6420136953145	0.000355239786856128	0.00589105979869745	134633	134669	37	-0.293858031451307	"UC-N"	"hypo"
"27"	"chr16"	57542356	57543572	1217	"*"	23	7.28506051831845	-0.681421570204025	-21.4867786406251	0.000355239786856128	0.00589105979869745	92938	92960	23	-0.304638881278567	"UC-N"	"hypo"
"28"	"chr16"	85935701	85937089	1389	"*"	32	9.00758646947928	-0.718544597023654	-21.1362377028547	0.000355239786856128	0.00589105979869745	134395	134426	32	-0.311598770945412	"UC-N"	"hypo"
"29"	"chr16"	73062840	73063258	419	"*"	57	15.282632829312	-0.640998415044663	-20.7582212431261	0.000355239786856128	0.00589105979869745	113335	113391	57	-0.246250230981002	"UC-N"	"hypo"
"30"	"chr16"	88921739	88921865	127	"*"	24	7.9458813178639	-0.737417306379772	-19.8661065591681	0.000355239786856128	0.00589105979869745	154939	154962	24	-0.338335474208178	"UC-N"	"hypo"
"31"	"chr16"	1714067	1714261	195	"*"	24	6.30531042861038	-0.67385727744071	-19.8327712117226	0.000355239786856128	0.00589105979869745	15775	15798	24	-0.284645961001423	"UC-N"	"hypo"
"32"	"chr16"	88956972	88958366	1395	"*"	56	11.0714283535719	-0.459892817084887	-19.6140853917461	0.000355239786856128	0.00589105979869745	155405	155460	56	-0.187634286568254	"UC-N"	"hypo"
"33"	"chr16"	85995807	85996004	198	"*"	20	6.52318009558299	-0.738340759283713	-19.4980250352482	0.000355239786856128	0.00589105979869745	134771	134790	20	-0.343479527448308	"UC-N"	"hypo"
"34"	"chr16"	89403045	89403405	361	"*"	27	7.46137270251108	-0.698106079390399	-19.2778615894464	0.000355239786856128	0.00589105979869745	160031	160057	27	-0.285368179115485	"UC-N"	"hypo"
"35"	"chr16"	10553215	10553466	252	"*"	28	9.24787945867373	-0.636425654486464	-19.2005473055034	0.000355239786856128	0.00589105979869745	39451	39478	28	-0.300290063008187	"UC-N"	"hypo"
