chr17	134697	134761	1	0.105700	5	3.0863e-05	0.0098229	0.75727	0.65157
chr17	182047	182131	1	-0.135739	8	4.4997e-05	0.0065224	0.28898	0.42472
chr17	203197	203259	1	-0.105187	5	0.00025413	0.010433	0.57588	0.68107
chr17	246252	246881	1.2145e-19	-0.240184	24	4.5408e-14	3.6709e-24	0.38115	0.62133
chr17	259596	259742	0.00031981	0.113350	18	5.1514e-14	9.6664e-09	0.83507	0.72172
chr17	260232	260348	1	0.140479	7	5.2469e-05	0.0027465	0.728	0.58752
chr17	266766	266963	3.9137e-18	0.312799	14	4.4298e-14	1.1829e-22	0.67888	0.36608
chr17	273679	273731	1	0.119934	5	0.00045429	0.0029254	0.79996	0.68002
chr17	282373	282485	0.00020433	0.127795	11	2.0151e-13	6.1758e-09	0.90982	0.78202
chr17	285254	285649	0.00019057	0.119899	20	4.7962e-14	5.76e-09	0.90215	0.78225
chr17	293397	293495	0.00020197	0.281455	8	4.5519e-14	6.1045e-09	0.7073	0.42584
chr17	302087	302517	3.3083e-05	-0.116164	42	4.5297e-14	9.9993e-10	0.36916	0.48533
chr17	329819	330163	1.4138e-07	0.259084	7	4.2966e-14	4.2732e-12	0.80741	0.54833
chr17	331431	331550	1	0.180234	7	1.3087e-07	4.8565e-05	0.71611	0.53587
chr17	334123	334470	1.152e-32	0.234329	32	5.0737e-14	3.4819e-37	0.53752	0.30319
chr17	334979	335473	1.6254e-12	0.167658	33	5.0515e-14	4.9129e-17	0.85742	0.68976
chr17	339154	339288	1	-0.145159	5	0.0001052	0.0058194	0.33104	0.4762
chr17	366971	367441	4.9032e-09	0.196705	25	4.4631e-14	1.482e-13	0.61326	0.41655
chr17	413313	413680	7.2885e-24	0.298874	23	4.9405e-14	2.203e-28	0.74728	0.4484
chr17	414204	414272	1.6054e-23	0.380117	14	4.0523e-14	4.8522e-28	0.76152	0.3814
chr17	494777	494929	1.7129e-06	0.260471	12	4.3632e-14	5.1773e-11	0.70441	0.44394
chr17	500027	500082	0.24802	0.191395	8	4.173e-10	7.4963e-06	0.76406	0.57267
chr17	502957	503109	1	0.110717	28	4.7519e-08	0.0019662	0.77191	0.66119
chr17	511458	511501	1	-0.106799	8	1.6852e-05	0.0013145	0.60117	0.70797
chr17	524977	525030	1	0.120667	5	0.00050708	0.00043167	0.85134	0.73067
chr17	715726	715827	0.076186	-0.106565	12	2.3489e-11	2.3027e-06	0.14044	0.247
chr17	726328	726502	1.7987e-13	-0.214391	17	4.5519e-14	5.4368e-18	0.27626	0.49065
chr17	733647	733761	1	-0.197807	5	0.00012596	0.00064415	0.33449	0.5323
chr17	740292	740494	1.8853e-28	0.416085	16	3.7859e-14	5.6984e-33	0.74762	0.33154
chr17	746962	747278	2.6643e-05	0.114947	9	1.3499e-10	8.0528e-10	0.92008	0.80514
