chr20	86358	86455	0.0060432	0.114852	8	1.9066e-08	4.8905e-07	0.81346	0.69861
chr20	189778	190001	0.85665	0.136879	10	7.6555e-07	6.9325e-05	0.57686	0.43998
chr20	259167	259321	1	0.127034	9	1.9035e-05	0.00011867	0.40384	0.27681
chr20	327657	327679	1	0.151453	5	2.183e-05	0.00041692	0.3449	0.19345
chr20	653849	654050	0.0022128	-0.141686	17	7.6561e-13	1.7907e-07	0.20289	0.34457
chr20	664248	664644	0.015095	0.125033	14	1.7447e-11	1.2216e-06	0.31256	0.18753
chr20	723960	724105	1	-0.183234	5	2.1417e-06	0.00020412	0.30632	0.48955
chr20	757504	757585	6.0317e-07	0.301134	6	4.3521e-14	4.8812e-11	0.73305	0.43192
chr20	761055	761170	2.1965e-10	0.189087	27	4.5852e-14	1.7776e-14	0.45343	0.26435
chr20	761199	761243	1	0.174594	5	1.7048e-07	0.00018751	0.39898	0.22438
chr20	762039	762136	1	0.121868	7	7.2909e-06	0.00014069	0.85456	0.73269
chr20	768326	768977	0.00012409	-0.110352	25	1.6607e-11	1.0042e-08	0.29748	0.40783
chr20	844978	845072	0.081798	0.175514	10	7.4924e-09	6.6196e-06	0.4985	0.32298
chr20	885367	885420	2.9912e-05	0.117313	9	9.5701e-14	2.4207e-09	0.23126	0.11394
chr20	887633	887869	1	-0.174689	5	2.2476e-06	0.00019106	0.35509	0.52978
chr20	915623	915707	1	0.161944	5	1.4683e-05	0.00074495	0.76624	0.60429
chr20	1000924	1001031	1	0.147815	5	1.3152e-06	0.00024428	0.82207	0.67425
chr20	1118057	1118145	1	-0.131059	7	0.00043012	0.011562	0.28721	0.41827
chr20	1184367	1184576	1	-0.161076	5	7.449e-05	0.0030454	0.20429	0.36536
chr20	1203342	1203612	0.60483	-0.183391	5	1.2062e-07	4.8946e-05	0.23673	0.42012
chr20	1322927	1323092	0.066673	0.132469	12	1.1173e-08	5.3956e-06	0.68279	0.55032
chr20	1329077	1329450	0.0013786	-0.205947	12	1.4155e-13	1.1157e-07	0.36561	0.57156
chr20	1330178	1330241	0.036964	-0.175906	8	6.04e-11	2.9914e-06	0.27787	0.45377
chr20	1393442	1393765	1	0.146252	12	4.5495e-07	0.00057057	0.616	0.46975
chr20	1470847	1470927	1	-0.132178	5	0.017275	0.0036692	0.47658	0.60875
chr20	1491132	1491774	4.3795e-17	0.260962	23	3.8525e-14	3.5441e-21	0.65164	0.39067
chr20	1619890	1620060	0.0019844	0.236373	10	4.5408e-14	1.6059e-07	0.52087	0.28449
chr20	1658532	1658740	0.04591	0.110392	8	7.7209e-10	3.7153e-06	0.88453	0.77414
chr20	1731391	1731764	0.052058	-0.121047	15	1.4138e-10	4.2128e-06	0.17958	0.30063
chr20	1779819	1779878	1	0.105155	6	1.2571e-06	0.00013238	0.91855	0.8134
chr20	1844921	1845040	5.9039e-14	0.296222	7	4.5519e-14	4.7778e-18	0.47774	0.18151
chr20	1897999	1898068	0.00021984	0.284848	6	8.0802e-13	1.7791e-08	0.70098	0.41614
chr20	1943889	1944052	0.00027187	-0.202022	8	1.7089e-11	2.2001e-08	0.42052	0.62254
chr20	1947330	1947388	1	-0.138017	5	1.5694e-05	9.1133e-05	0.21896	0.35698
chr20	1994000	1994109	1	0.109487	5	0.00059706	0.0080752	0.22076	0.11127
chr20	1994231	1994336	0.026079	0.188032	7	5.6704e-11	2.1105e-06	0.408	0.21996
