chrX	2796937	2797069	5.671e-09	0.222204	16	4.4631e-14	6.6577e-13	0.60182	0.37962
chrX	2831962	2832105	1	0.105925	8	3.4029e-07	0.00015151	0.92033	0.81441
chrX	2890517	2890609	1	-0.109562	9	0.00011634	0.0026947	0.28197	0.39153
chrX	2908787	2908882	1	0.103237	5	0.0001727	0.00033984	0.86738	0.76414
chrX	2964141	2964345	3.4655e-08	-0.220427	12	4.019e-14	4.0684e-12	0.2964	0.51683
chrX	2968240	2968286	0.001001	0.187634	10	5.6255e-13	1.1751e-07	0.57064	0.38301
chrX	3006593	3006687	1	-0.130160	5	0.0001163	0.010317	0.6049	0.73506
chrX	3066679	3066864	0.072222	-0.117522	12	6.09e-10	8.4787e-06	0.21568	0.3332
chrX	3112532	3112595	2.5586e-09	0.268543	6	4.4853e-14	3.0037e-13	0.5327	0.26415
chrX	3309401	3309536	1	0.148316	5	0.00066508	0.011094	0.78568	0.63737
chrX	3872406	3872456	1	-0.166027	7	0.00010124	0.0088575	0.34961	0.51564
chrX	6535745	6535874	1	0.103336	6	5.1385e-05	0.0059869	0.86573	0.7624
chrX	7703783	7703955	1	0.108800	5	6.5842e-05	0.0029164	0.8688	0.76
chrX	7927053	7927066	0.1836	0.133552	7	9.7753e-08	2.1554e-05	0.271	0.13745
chrX	8002305	8002466	1	0.112281	8	1.0911e-06	0.00038197	0.91284	0.80056
chrX	8171896	8171927	0.34437	0.101885	5	1.9442e-06	4.0428e-05	0.9358	0.83392
chrX	8532837	8533036	0.012762	0.128129	9	2.0368e-10	1.4983e-06	0.84916	0.72103
chrX	8783500	8783537	1	0.148716	5	7.7604e-05	0.0027901	0.73036	0.58164
chrX	9766169	9766405	1	0.106817	7	0.0025937	0.0022199	0.70841	0.6016
chrX	9890692	9890929	0.27254	0.104292	16	2.5635e-08	3.1996e-05	0.83982	0.73553
chrX	9940600	9940679	4.0859e-05	0.313769	6	5.0071e-14	4.7968e-09	0.83674	0.52297
chrX	9948416	9948670	1	0.125887	8	2.4889e-05	0.0080237	0.77335	0.64746
chrX	10158281	10158330	1	0.177000	5	1.6772e-05	0.00028079	0.52941	0.35241
chrX	10176957	10177030	1	-0.175051	5	3.889e-06	0.0007136	0.48024	0.65529
chrX	10589656	10589869	0.0056324	0.162982	11	1.2902e-10	6.6124e-07	0.89851	0.73553
chrX	10621702	10622027	1	0.107664	10	5.5325e-06	0.00043347	0.81185	0.70419
chrX	11139405	11139490	1	0.180903	5	8.4132e-07	0.00013737	0.82924	0.64834
chrX	11427570	11427598	1	0.107483	5	0.0027229	0.007505	0.19371	0.086224
chrX	11661380	11661472	0.021285	0.161665	6	4.7436e-07	2.4988e-06	0.59724	0.43558
chrX	12139008	12139048	1	0.108255	5	0.0027229	0.015435	0.25821	0.14996
chrX	12582866	12582929	1	-0.130213	5	4.3379e-05	0.001458	0.5681	0.69832
chrX	12906128	12906244	7.5556e-05	0.173802	7	6.8612e-13	8.8701e-09	0.9318	0.758
chrX	12906632	12906680	1	0.127622	5	8.5535e-06	0.0017585	0.89125	0.76363
chrX	12920335	12920455	3.3489e-08	0.298363	8	4.5297e-14	3.9315e-12	0.73029	0.43193
chrX	12956057	12956221	3.7879e-11	0.293878	12	4.0745e-14	4.4469e-15	0.49003	0.19616
chrX	12977472	12977674	1	0.188790	5	2.2476e-06	0.0020855	0.44445	0.25566
chrX	12978378	12978507	7.2243e-05	0.191470	8	5.2247e-13	8.4813e-09	0.2621	0.070633
chrX	13379287	13379344	1	0.100008	9	0.00050101	0.027576	0.85926	0.75926
chrX	13937434	13937504	1	-0.110745	5	0.028175	0.092098	0.37384	0.48458
chrX	13939040	13939120	0.5471	0.193801	5	1.7048e-07	6.4229e-05	0.33107	0.13727
chrX	13939207	13939299	1	0.121326	5	0.013929	0.084112	0.68402	0.56269
chrX	13941521	13941676	1	0.100819	6	0.0041748	0.049822	0.791	0.69018
chrX	14529049	14529090	1	-0.166983	5	1.8521e-06	0.00071336	0.20674	0.37372
chrX	15321700	15321763	1	0.135436	5	4.4303e-05	0.0010526	0.78168	0.64624
chrX	15384880	15385058	1	0.121333	5	0.00093095	0.0025981	0.81425	0.69292
chrX	15500532	15501005	5.3792e-26	0.208875	41	4.6962e-14	6.3151e-30	0.78841	0.57954
chrX	15602918	15603061	1	0.132844	5	0.0016377	0.025728	0.76797	0.63513
chrX	15738766	15738841	0.0017741	0.225952	7	1.3499e-09	2.0827e-07	0.48798	0.26203
chrX	15750099	15750160	2.073e-08	0.261972	8	3.9968e-14	2.4336e-12	0.50033	0.23835
chrX	16871560	16871590	1	0.148395	5	0.00017957	0.0089607	0.64006	0.49166
chrX	16946217	16946231	1	-0.175559	5	3.0688e-06	0.00083367	0.29744	0.47299
chrX	16948462	16948886	1	-0.160295	8	1.8535e-07	0.00015405	0.40818	0.56847
chrX	17634234	17634287	1	0.106346	10	1.4316e-05	0.0010564	0.745	0.63866
chrX	17655585	17655953	3.5711e-20	0.301880	25	3.908e-14	4.1924e-24	0.55116	0.24928
chrX	18355334	18355508	3.7156e-12	0.229363	21	4.1078e-14	4.3621e-16	0.58705	0.35769
chrX	18427988	18428101	1	0.166923	6	1.1063e-07	0.00017584	0.81898	0.65206
chrX	18689657	18689889	1	0.122522	7	2.2398e-05	0.0022345	0.86624	0.74371
chrX	18890094	18890170	0.92367	0.152972	5	1.5239e-06	0.00010844	0.84786	0.69489
chrX	19119674	19119859	0.00055441	0.217382	5	8.2956e-10	6.5087e-08	0.74279	0.52541
chrX	19340292	19340426	0.016509	-0.268079	5	7.7996e-10	1.9381e-06	0.36031	0.62839
chrX	19747738	19747836	2.7844e-08	0.297974	9	4.452e-14	3.2689e-12	0.69763	0.39965
chrX	19799744	19799813	1	0.118410	5	0.0011465	0.020776	0.52199	0.40358
chrX	19971728	19971817	0.038892	0.148280	5	1.1626e-06	4.5658e-06	0.76794	0.61966
chrX	20413048	20413211	0.00046695	0.321305	5	3.3943e-11	5.4819e-08	0.70949	0.38818
chrX	20972000	20972076	1	0.102342	6	2.2348e-06	0.00021943	0.93335	0.83101
chrX	21655786	21655917	1	0.135520	9	4.7778e-06	0.00038012	0.66509	0.52957
chrX	21758099	21758147	1	0.119223	5	0.00065327	0.010697	0.51073	0.3915
chrX	21838809	21838920	1	-0.109075	7	0.0015145	0.022429	0.48127	0.59034
chrX	21842853	21842997	1	-0.164424	5	3.0207e-05	0.0038516	0.49818	0.6626
chrX	21856675	21856757	0.00019581	0.131495	9	4.3543e-13	2.2988e-08	0.95643	0.82494
chrX	22272803	22272898	0.023166	0.128676	8	1.6803e-08	2.7197e-06	0.88949	0.76082
chrX	22274260	22274423	1	0.117427	5	0.0001727	0.006606	0.76355	0.64612
chrX	23781657	23781687	5.3974e-07	0.282697	6	5.0182e-14	6.3365e-11	0.40464	0.12195
chrX	23908774	23908864	1	0.105282	5	0.0095635	0.04475	0.72179	0.61651
chrX	24311327	24311507	1	0.126235	5	5.3504e-05	0.00026057	0.87641	0.75017
chrX	24313283	24313384	0.0095931	0.113589	5	1.2724e-07	1.1262e-06	0.96448	0.85089
chrX	24647595	24648083	1	0.158352	5	4.0766e-06	0.0006271	0.33503	0.17667
chrX	24672752	24673116	1.5503e-15	-0.242722	20	4.5852e-14	1.82e-19	0.31203	0.55475
chrX	25025500	25025598	1	0.103896	5	0.002997	0.0243	0.88241	0.77852
chrX	26138991	26139068	0.30629	0.112419	11	1.9907e-09	3.5958e-05	0.91692	0.80451
chrX	26192172	26192503	3.1454e-05	0.108147	28	4.2188e-14	3.6927e-09	0.8789	0.77075
chrX	27442479	27442577	1	0.107884	6	1.5731e-06	0.00016273	0.89029	0.7824
chrX	27748584	27748718	1	0.107187	6	0.00082228	0.0028138	0.84015	0.73296
chrX	27821896	27822008	1	0.130941	5	8.5535e-06	0.00063529	0.8117	0.68076
chrX	27864027	27864319	0.00036982	0.221593	7	7.6021e-10	4.3416e-08	0.56507	0.34348
chrX	28322634	28322825	0.7663	0.146543	6	8.6488e-08	8.9963e-05	0.91578	0.76924
chrX	28586104	28586193	2.7362e-06	0.190839	11	4.5963e-14	3.2122e-10	0.50605	0.31521
chrX	28587529	28587644	1	0.105044	5	0.0050841	0.027502	0.34371	0.23867
chrX	28659320	28659444	1	0.169244	8	2.0737e-08	0.00015853	0.74725	0.57801
chrX	29955776	29955938	1	0.117641	7	0.00013857	0.0036987	0.78351	0.66587
chrX	30215439	30215464	0.020844	0.124485	7	1.8431e-09	2.447e-06	0.93886	0.81437
chrX	30218900	30218974	1	0.207854	6	2.1127e-07	0.00094915	0.75083	0.54298
chrX	30234431	30234452	0.031604	0.195581	5	1.5288e-09	3.7102e-06	0.76555	0.56997
chrX	30241846	30242142	0.31216	0.154288	5	2.2778e-07	3.6647e-05	0.82022	0.66593
chrX	30974985	30975024	0.78635	0.124927	5	3.6373e-07	9.2317e-05	0.92999	0.80506
chrX	31069147	31069232	1	0.187655	6	1.4412e-07	0.00036844	0.80207	0.61441
chrX	31075548	31075647	1	0.101644	5	5.9371e-05	0.0016026	0.92151	0.81986
chrX	31265598	31265691	0.080242	-0.258096	5	4.189e-10	9.4203e-06	0.30978	0.56788
chrX	31508397	31508629	3.0259e-12	-0.260169	8	4.3299e-14	3.5523e-16	0.22529	0.48546
chrX	31871544	31871643	1	0.107963	5	8.5936e-05	0.0022562	0.71379	0.60583
chrX	32155397	32155444	0.016494	0.206044	5	1.2389e-07	1.9364e-06	0.65315	0.4471
chrX	32156915	32156987	3.3343e-10	-0.246416	8	4.3521e-14	3.9145e-14	0.3262	0.57261
chrX	34132361	34132397	0.18643	0.128520	7	2.6218e-05	2.1887e-05	0.806	0.67748
chrX	34386384	34386442	1	0.128608	5	1.0491e-05	0.0009604	0.85242	0.72381
chrX	34388163	34388304	0.00051025	0.111203	15	4.7247e-12	5.9903e-08	0.90484	0.79364
chrX	34943034	34943337	1	0.101991	7	7.6004e-06	0.0001986	0.93593	0.83394
chrX	37008221	37008533	5.0046e-11	0.135727	37	3.9968e-14	5.8753e-15	0.82036	0.68463
chrX	37505645	37505694	0.46655	0.181090	5	2.5255e-08	5.4772e-05	0.70574	0.52465
chrX	37542197	37542514	1	0.114292	5	0.021033	0.046784	0.72495	0.61066
chrX	37746743	37746809	2.1879e-05	0.273191	5	4.0043e-11	2.5686e-09	0.66703	0.39384
chrX	38128392	38128497	1	0.102968	7	0.00037602	0.0074	0.84175	0.73879
chrX	38352337	38352772	0.0060903	-0.218613	9	3.6282e-10	7.1499e-07	0.29368	0.5123
chrX	38355042	38355139	1	0.101714	7	0.00087271	0.024701	0.85389	0.75217
chrX	38806955	38807005	1	-0.147994	5	7.8038e-07	0.00019202	0.21712	0.36512
chrX	40006785	40007038	0.0090347	0.228255	9	5.1509e-10	1.0607e-06	0.56649	0.33823
chrX	40007504	40007827	1	0.109180	16	1.119e-06	0.00014858	0.77728	0.6681
chrX	40085093	40085211	0.0023551	-0.210677	10	2.296e-11	2.7649e-07	0.24296	0.45363
chrX	40091258	40091305	1	0.137597	5	0.002857	0.021584	0.65559	0.51799
chrX	40150610	40150790	1	0.146836	7	0.00048602	0.0080505	0.64688	0.50004
chrX	40174754	40174869	0.60409	0.217126	5	2.1941e-06	7.092e-05	0.38563	0.16851
chrX	40178164	40178332	0.00096405	0.174399	12	9.398e-13	1.1318e-07	0.78847	0.61407
chrX	40179572	40179668	1	0.178596	5	1.6002e-06	0.00030236	0.77344	0.59484
chrX	40205710	40205724	1	0.166900	5	0.00061898	0.0049687	0.68911	0.52221
chrX	40245077	40245315	1.1063e-06	0.231769	12	4.1411e-14	1.2987e-10	0.5383	0.30653
chrX	40263117	40263163	1	0.122497	5	0.00061898	0.018603	0.60194	0.47944
chrX	41688986	41689103	4.473e-09	0.319334	7	4.5297e-14	5.2513e-13	0.68204	0.36271
chrX	43882053	43882104	1	-0.129333	5	0.00075352	0.0068801	0.26451	0.39384
chrX	43973878	43974003	1	0.100955	5	0.00043787	0.0019398	0.30016	0.1992
chrX	44306475	44306623	1	-0.203028	5	4.8037e-06	0.00097125	0.32646	0.52949
chrX	44310303	44310417	1	0.113012	14	2.2714e-05	0.0079797	0.885	0.77199
chrX	44343902	44344067	1.0432e-13	0.272325	9	4.1855e-14	1.2247e-17	0.45172	0.17939
chrX	44344376	44344980	3.9757e-14	0.296682	14	4.3854e-14	4.6674e-18	0.51381	0.21713
chrX	45200867	45201299	4.0006e-18	0.313727	15	3.797e-14	4.6967e-22	0.65273	0.339
chrX	45381750	45381899	1	0.106363	5	5.5244e-06	0.00022646	0.93207	0.82571
chrX	45747918	45748033	1	0.117972	5	0.0002446	0.0049386	0.76277	0.6448
