chr4	53214	53515	1.8463e-05	0.112901	19	4.1633e-14	6.3216e-10	0.72831	0.61541
chr4	107261	107332	1	0.237040	5	3.3661e-07	0.00010845	0.51833	0.28129
chr4	121687	121748	1.6512e-11	0.370808	5	4.4409e-14	5.6538e-16	0.66792	0.29711
chr4	211667	211745	1	0.112790	6	4.6897e-06	0.00075774	0.85907	0.74628
chr4	212801	212922	4.8047e-09	0.185984	19	4.019e-14	1.6451e-13	0.43246	0.24647
chr4	213024	213103	0.19439	0.139245	17	1.5521e-11	6.6557e-06	0.42853	0.28929
chr4	304989	305025	1.268e-05	0.171558	8	5.8287e-14	4.3415e-10	0.31384	0.14228
chr4	305028	305048	1	0.105425	7	2.1129e-06	3.8425e-05	0.265	0.15957
chr4	305136	305162	0.30502	0.134647	7	1.3483e-08	1.0444e-05	0.31646	0.18182
chr4	305173	305242	4.2232e-09	0.172117	18	4.2411e-14	1.446e-13	0.37093	0.19882
chr4	305256	305288	0.019326	0.159731	5	8.555e-10	6.6172e-07	0.27037	0.11064
chr4	329727	330342	0.010373	0.123462	26	1.5418e-09	3.5518e-07	0.69335	0.56989
chr4	338577	338604	1	0.139288	5	3.1962e-07	0.0007352	0.25703	0.11774
chr4	386017	386111	1	0.122477	8	5.8676e-07	0.0020617	0.44128	0.3188
chr4	386111	386610	1.0444e-30	0.187136	64	4.0745e-14	3.576e-35	0.46959	0.28245
chr4	386637	386729	0.00036171	0.141852	8	4.4598e-13	1.2385e-08	0.31089	0.16904
chr4	574415	574546	1.0303e-14	0.191310	15	4.3743e-14	3.5275e-19	0.31773	0.12642
chr4	578675	578726	0.29014	0.191905	6	3.377e-08	9.9341e-06	0.40952	0.21762
chr4	622944	623049	1	-0.150498	5	1.7529e-05	0.00097804	0.48859	0.63909
chr4	624292	624475	0.00047102	0.170056	22	4.019e-14	1.6127e-08	0.63455	0.46449
chr4	646559	646733	1	0.119167	9	9.2087e-05	0.0002501	0.66155	0.54238
chr4	651762	651790	0.2178	-0.186943	5	7.1729e-09	7.4575e-06	0.26943	0.45637
chr4	663235	663265	1	-0.142964	5	0.0010157	0.01638	0.27338	0.41634
chr4	673488	673543	0.056505	-0.162338	9	5.7113e-10	1.9347e-06	0.20011	0.36245
chr4	678001	678123	0.0023302	-0.172083	11	6.7301e-12	7.9784e-08	0.26285	0.43494
chr4	687277	687396	0.0023913	-0.165764	8	1.2933e-12	8.1878e-08	0.16994	0.3357
chr4	693057	693234	1	0.138714	7	4.2828e-05	0.0057628	0.79171	0.653
chr4	722083	722154	1.6837e-05	-0.245697	5	8.9928e-14	5.7651e-10	0.59619	0.84189
chr4	726396	726430	0.02284	0.148048	7	1.3011e-09	7.8203e-07	0.68802	0.53997
chr4	744106	744262	1	0.108200	11	0.00018416	0.0042259	0.775	0.6668
chr4	782689	782763	1	-0.179409	5	2.0001e-05	0.00032412	0.48308	0.66249
chr4	785016	785090	1	0.117561	5	0.0036222	0.096471	0.64246	0.5249
chr4	785094	785137	0.12856	0.202910	7	6.1393e-09	4.4019e-06	0.6372	0.43429
chr4	799220	799307	1	-0.124573	5	0.0035659	0.020893	0.26263	0.3872
chr4	818549	818626	1	0.115586	5	4.819e-05	0.00059597	0.8486	0.73301
chr4	835558	835970	1	-0.181969	6	3.1687e-05	0.00063105	0.44242	0.62439
chr4	876323	876374	1	-0.120013	5	0.099612	0.039558	0.77111	0.89112
chr4	879788	879938	4.3925e-06	0.228412	13	4.3854e-14	1.504e-10	0.74692	0.51851
chr4	900071	900125	1	0.156270	5	0.00058638	0.0036722	0.83798	0.68171
chr4	912578	912636	1	-0.172810	5	5.2399e-05	0.0030832	0.44833	0.62113
chr4	912676	912953	0.00016719	-0.225990	9	2.0828e-13	5.7245e-09	0.36928	0.59527
chr4	915070	915114	1	0.119165	5	0.00048888	0.002524	0.8579	0.73874
chr4	915128	915230	0.10345	0.244056	7	5.7838e-11	3.5421e-06	0.64141	0.39736
chr4	930980	931176	0.00013042	-0.214422	6	1.5076e-12	4.4655e-09	0.21078	0.4252
chr4	936549	936617	0.38491	0.197729	6	1.1503e-08	1.3179e-05	0.77091	0.57318
chr4	982733	982777	1	0.115556	5	7.4214e-07	0.00024952	0.94282	0.82726
chr4	987696	987814	0.21637	-0.188248	10	1.1306e-09	7.4085e-06	0.33622	0.52446
chr4	993416	994118	6.3209e-09	-0.209691	21	4.0856e-14	2.1642e-13	0.39856	0.60825
chr4	1034137	1034208	0.19279	-0.235643	8	6.6674e-08	6.601e-06	0.40204	0.63768
chr4	1035621	1035747	8.8374e-11	-0.262420	13	4.4853e-14	3.0259e-15	0.26621	0.52863
