chr12	66102	66134	1	0.111061	5	6.0615e-05	0.0018412	0.34125	0.23019
chr12	99445	99654	1	-0.123824	13	1.3783e-05	0.0033627	0.31211	0.43593
chr12	104834	104926	0.00039952	-0.277394	7	5.3402e-14	1.2494e-08	0.1807	0.45809
chr12	140110	140129	1	0.115026	5	0.00016285	0.0068381	0.81415	0.69912
chr12	188338	188666	0.086513	0.181820	24	4.1137e-12	2.7056e-06	0.74055	0.55873
chr12	199591	199693	0.1541	-0.206543	5	2.1939e-08	4.8192e-06	0.20672	0.41326
chr12	212965	213348	0.1172	-0.129739	14	5.1332e-11	3.6652e-06	0.18467	0.31441
chr12	213648	213836	7.7896e-07	-0.168858	15	4.4298e-14	2.4361e-11	0.19005	0.35891
chr12	225108	225155	1	0.126530	6	5.3045e-05	0.0028321	0.87722	0.75069
chr12	262973	263094	1	-0.113028	11	5.1682e-05	0.0063773	0.38162	0.49465
chr12	459377	459486	1	0.155092	5	3.7323e-07	5.2324e-05	0.73742	0.58233
chr12	521572	521701	1.7467e-06	0.135856	16	4.1522e-14	5.4624e-11	0.90676	0.77091
chr12	610240	610437	1	0.106947	5	0.0065586	0.0055741	0.26604	0.15909
chr12	630904	631251	1	0.139730	13	1.4005e-05	8.2602e-05	0.67311	0.53338
chr12	643978	644151	1	0.145027	12	2.3515e-08	0.0011137	0.45408	0.30905
chr12	663292	663522	0.083375	0.106752	21	3.1951e-11	2.6074e-06	0.75541	0.64866
chr12	907893	907979	1	0.126462	5	2.2803e-05	0.00037236	0.78178	0.65532
chr12	908030	908114	1	0.131652	5	0.022148	0.0028606	0.56621	0.43455
chr12	916363	916552	1.5581e-09	0.225480	17	4.3521e-14	4.8726e-14	0.79289	0.56741
chr12	946874	946996	0.16337	0.194443	5	1.0268e-07	5.1091e-06	0.71065	0.51621
chr12	950128	950147	0.0021835	0.149738	8	3.922e-10	6.8284e-08	0.20554	0.0558
chr12	950164	950212	2.4952e-27	0.343506	16	4.8517e-14	7.8033e-32	0.44603	0.10252
