chr16	10230	10337	1	-0.212418	6	7.1816e-08	0.00012798	0.22104	0.43346
chr16	58080	58174	1	-0.125032	5	0.00068931	0.0076152	0.51211	0.63715
chr16	79216	79588	0.0022711	0.103469	25	7.0029e-09	8.4426e-08	0.78917	0.6857
chr16	152469	152484	0.018126	0.202814	5	1.7432e-11	6.7379e-07	0.59547	0.39265
chr16	181822	181906	1	-0.106938	7	0.00040675	0.001958	0.14664	0.25358
chr16	229739	229747	1	-0.125070	5	0.0021348	0.093221	0.29952	0.42459
chr16	253182	253217	0.00010473	0.205997	5	3.1571e-10	3.8931e-09	0.48095	0.27496
chr16	268121	268277	0.028748	-0.201040	7	5.7838e-11	1.0686e-06	0.44104	0.64208
chr16	268717	268901	3.1686e-07	-0.252665	11	4.13e-14	1.1779e-11	0.22895	0.48162
chr16	276590	276746	0.0014747	-0.135768	14	5.9841e-14	5.482e-08	0.62976	0.76553
chr16	281318	281401	1	-0.122773	7	0.00044972	0.0074766	0.59142	0.7142
chr16	324616	325079	4.5445e-18	0.181529	33	4.3632e-14	1.6893e-22	0.38228	0.20075
chr16	325388	325582	1	0.160477	10	7.6088e-06	0.00028574	0.72592	0.56544
chr16	331822	331952	1	0.113789	7	7.9218e-05	0.0069394	0.7731	0.65932
chr16	384255	384473	0.028342	0.211965	8	1.7667e-11	1.0536e-06	0.68493	0.47297
chr16	400816	400923	3.262e-15	0.266331	17	4.9516e-14	1.2126e-19	0.52842	0.26209
chr16	402484	402627	0.0026825	-0.193822	7	7.5308e-12	9.9719e-08	0.28126	0.47508
chr16	424200	424559	6.7145e-12	-0.161860	25	4.5741e-14	2.496e-16	0.23168	0.39354
chr16	474313	474989	1.3116e-12	-0.234276	20	4.4964e-14	4.8755e-17	0.36405	0.59832
chr16	502710	502784	3.6014e-05	-0.230204	6	1.5894e-12	1.3388e-09	0.37081	0.60102
chr16	533633	534044	7.7096e-18	-0.281460	19	4.5519e-14	2.8659e-22	0.37401	0.65547
chr16	583967	584062	1	-0.116532	5	0.0090331	0.013545	0.56885	0.68538
chr16	615267	615419	4.4919e-07	0.227253	9	4.5963e-14	1.6698e-11	0.89916	0.6719
chr16	648013	648042	0.088814	-0.277234	5	1.7505e-07	3.3015e-06	0.3136	0.59084
chr16	667663	667715	1	-0.149951	5	3.6231e-06	0.00024535	0.37332	0.52327
chr16	681242	681280	1	-0.106808	5	8.7506e-06	0.002083	0.096772	0.20358
chr16	699546	699593	1	0.130519	5	0.00026401	0.0061182	0.4295	0.29898
chr16	707149	707177	1	-0.187489	5	4.8238e-07	0.00011438	0.27734	0.46483
chr16	725648	725710	0.0010024	-0.236039	5	1.3133e-09	3.7263e-08	0.3936	0.62964
chr16	737980	738194	7.9318e-14	0.209688	14	4.3077e-14	2.9485e-18	0.8412	0.63151
chr16	748277	748555	0.064138	-0.194364	11	3.4948e-10	2.3842e-06	0.37429	0.56866
chr16	751556	751647	0.0043553	-0.192111	10	1.1954e-10	1.619e-07	0.49966	0.69177
chr16	759404	759477	1	-0.104332	10	1.4774e-05	0.0076195	0.5919	0.69623
chr16	782719	783281	5.3517e-13	-0.212835	21	4.1966e-14	1.9894e-17	0.19782	0.41066
chr16	804354	804529	0.27132	-0.157445	9	8.0518e-08	1.0086e-05	0.40883	0.56628
chr16	819498	819605	0.0073304	0.186470	12	2.2249e-13	2.7249e-07	0.3963	0.20983
