chr9	114732	114752	0.0014514	0.119956	10	8.5265e-13	9.4835e-08	0.19149	0.071536
chr9	272990	273177	1.0664e-34	0.349065	16	5.1958e-14	6.9679e-39	0.64934	0.30028
chr9	580061	580120	1	0.137590	5	8.7506e-06	0.00036843	0.88801	0.75042
chr9	707148	707420	1.2891e-33	0.350018	16	4.9738e-14	8.4224e-38	0.42625	0.076233
chr9	971490	971587	8.8386e-06	0.105591	19	5.9841e-14	5.775e-10	0.28678	0.18119
chr9	975058	975081	0.74878	0.106135	5	8.5001e-08	4.8924e-05	0.17707	0.070938
chr9	1047108	1047311	0.0089276	0.154046	15	1.2645e-10	5.8331e-07	0.4441	0.29005
chr9	1051471	1051598	0.13521	0.124399	15	1.2882e-09	8.8341e-06	0.28647	0.16207
chr9	1054281	1054392	1	0.205291	7	3.9402e-08	8.8465e-05	0.58671	0.38142
chr9	1056567	1056775	0.2177	0.172661	7	5.2321e-08	1.4224e-05	0.7334	0.56074
chr9	2021958	2022037	7.6234e-12	0.204765	10	4.7184e-14	4.981e-16	0.81628	0.61152
chr9	2623475	2623802	0.00041408	0.117132	33	4.6296e-14	2.7055e-08	0.45123	0.3341
chr9	3180848	3180912	1	-0.143500	5	0.00031904	0.0031643	0.19076	0.33426
chr9	3475900	3476015	4.5768e-08	0.186184	12	4.0523e-14	2.9904e-12	0.82947	0.64328
chr9	4080875	4081014	1	0.160459	5	0.00019791	0.0026859	0.82986	0.6694
chr9	4139276	4139515	1	0.140132	5	7.0571e-07	0.00035504	0.83057	0.69044
chr9	4195502	4195584	0.049444	0.115128	8	1.8817e-09	3.2306e-06	0.96399	0.84887
chr9	4226449	4226520	1	-0.114755	6	0.00039618	0.0092694	0.38541	0.50017
chr9	4300420	4300505	1	-0.133475	5	0.010265	0.080042	0.4713	0.60478
chr9	4541723	4541981	1	-0.165689	5	1.8319e-05	0.0096673	0.4456	0.61129
chr9	4662888	4662947	0.49517	-0.113211	7	1.7161e-08	3.2354e-05	0.11466	0.22787
chr9	4994607	4994656	1	-0.119462	5	0.0070601	0.077567	0.4555	0.57496
chr9	5510496	5510596	0.0028437	0.194869	6	1.5946e-10	1.858e-07	0.43335	0.23848
chr9	5756691	5756874	8.7049e-09	-0.243816	5	1.4475e-12	5.6876e-13	0.43804	0.68185
chr9	5831752	5831915	1	-0.131915	5	0.00022222	0.00018469	0.48574	0.61765
chr9	5841793	5841956	6.5623e-13	0.435006	5	4.4409e-14	4.2877e-17	0.64644	0.21143
chr9	6412781	6412836	0.0050599	0.152453	5	5.5632e-11	3.306e-07	0.19267	0.040217
chr9	6644407	6644471	1	0.121578	5	8.3607e-06	0.0053307	0.27452	0.15294
chr9	6955558	6955596	0.0049279	0.167950	5	2.026e-10	3.2198e-07	0.79652	0.62857
chr9	7274335	7274485	1	0.116923	9	3.6009e-06	0.0004079	0.82919	0.71227
chr9	8835148	8835269	1	0.110798	5	1.5694e-05	0.0012469	0.86844	0.75764
chr9	9090880	9091015	0.00045864	0.124154	16	4.674e-14	2.9967e-08	0.85462	0.73047
chr9	10613431	10613482	1	0.124854	8	4.7493e-08	0.00011626	0.26402	0.13916
chr9	10910789	10910832	1	0.184026	5	4.7021e-07	7.3294e-05	0.82622	0.64219
chr9	11196920	11197346	1.2828e-08	0.120858	25	4.2855e-14	8.3818e-13	0.89724	0.77639
chr9	11927881	11927966	0.082976	0.141847	5	1.1432e-07	5.4215e-06	0.89675	0.75491
chr9	13279936	13280137	1	0.119457	9	0.00011443	0.0014146	0.68689	0.56743
chr9	13897027	13897074	0.038633	0.110382	5	3.249e-08	2.5242e-06	0.78002	0.66964
chr9	14081425	14081519	2.1493e-05	0.252243	5	8.6531e-13	1.4043e-09	0.56267	0.31043
chr9	14238499	14238642	1	0.192829	5	4.0715e-05	0.00074329	0.60429	0.41146
chr9	14312343	14312550	1	-0.151175	5	0.00026401	0.001663	0.27262	0.4238
chr9	14433942	14433982	1.1004e-14	0.224671	12	4.13e-14	7.1897e-19	0.42453	0.19986
chr9	14434001	14434142	0.11928	0.123536	6	2.2989e-09	7.7936e-06	0.22411	0.10058
chr9	14723369	14723647	1	0.102880	5	0.0075959	0.11394	0.70051	0.59763
chr9	14749836	14749995	0.0016662	0.154551	12	2.1309e-12	1.0887e-07	0.7348	0.58025
chr9	14910296	14910374	0.0010882	-0.135730	10	7.2298e-13	7.1101e-08	0.12922	0.26495
chr9	14910447	14910727	1	-0.127251	5	0.0066563	0.10327	0.44069	0.56794
chr9	14920924	14921026	1	-0.118725	5	0.017506	0.13737	0.2561	0.37483
chr9	14992086	14992235	0.0010648	0.166925	9	2.7389e-13	6.957e-08	0.85124	0.68431
chr9	14993516	14993690	6.8827e-21	0.179869	21	4.2633e-14	4.497e-25	0.32403	0.14416
chr9	15139550	15139644	1	0.152803	5	3.5384e-06	0.00016413	0.68837	0.53557
chr9	15183841	15183961	1	0.115427	5	1.2559e-05	0.00018997	0.83436	0.71893
chr9	15305874	15306023	1	-0.121567	5	0.0060893	0.12319	0.3994	0.52096
chr9	15364630	15364973	1	0.101781	5	0.0011076	0.017939	0.89541	0.79363
chr9	16214554	16214681	1	0.108468	5	0.00012596	0.00074052	0.6838	0.57533
chr9	16413697	16413756	0.051846	-0.183853	8	4.9469e-10	3.3875e-06	0.2379	0.42175
